"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/06/2020 02:00:00 - 06/06/2020 03:00:00","BZN|NO5","Without sequence","1.37","",""
"06/06/2020 03:00:00 - 06/06/2020 04:00:00","BZN|NO5","Without sequence","0.99","",""
"06/06/2020 04:00:00 - 06/06/2020 05:00:00","BZN|NO5","Without sequence","1.41","",""
"06/06/2020 05:00:00 - 06/06/2020 06:00:00","BZN|NO5","Without sequence","1.35","",""
"06/06/2020 06:00:00 - 06/06/2020 07:00:00","BZN|NO5","Without sequence","1.32","",""
"06/06/2020 07:00:00 - 06/06/2020 08:00:00","BZN|NO5","Without sequence","1.47","",""
"06/06/2020 08:00:00 - 06/06/2020 09:00:00","BZN|NO5","Without sequence","1.49","",""
"06/06/2020 09:00:00 - 06/06/2020 10:00:00","BZN|NO5","Without sequence","1.6","",""
"06/06/2020 10:00:00 - 06/06/2020 11:00:00","BZN|NO5","Without sequence","1.67","",""
"06/06/2020 11:00:00 - 06/06/2020 12:00:00","BZN|NO5","Without sequence","1.48","",""
"06/06/2020 12:00:00 - 06/06/2020 13:00:00","BZN|NO5","Without sequence","1.0","",""
"06/06/2020 13:00:00 - 06/06/2020 14:00:00","BZN|NO5","Without sequence","0.69","",""
"06/06/2020 14:00:00 - 06/06/2020 15:00:00","BZN|NO5","Without sequence","0.62","",""
"06/06/2020 15:00:00 - 06/06/2020 16:00:00","BZN|NO5","Without sequence","0.98","",""
"06/06/2020 16:00:00 - 06/06/2020 17:00:00","BZN|NO5","Without sequence","1.43","",""
"06/06/2020 17:00:00 - 06/06/2020 18:00:00","BZN|NO5","Without sequence","1.49","",""
"06/06/2020 18:00:00 - 06/06/2020 19:00:00","BZN|NO5","Without sequence","1.65","",""
"06/06/2020 19:00:00 - 06/06/2020 20:00:00","BZN|NO5","Without sequence","1.65","",""
"06/06/2020 20:00:00 - 06/06/2020 21:00:00","BZN|NO5","Without sequence","1.63","",""
"06/06/2020 21:00:00 - 06/06/2020 22:00:00","BZN|NO5","Without sequence","1.63","",""
"06/06/2020 22:00:00 - 06/06/2020 23:00:00","BZN|NO5","Without sequence","1.64","",""
"06/06/2020 23:00:00 - 07/06/2020 00:00:00","BZN|NO5","Without sequence","1.59","",""
"07/06/2020 00:00:00 - 07/06/2020 01:00:00","BZN|NO5","Without sequence","1.51","",""
"07/06/2020 01:00:00 - 07/06/2020 02:00:00","BZN|NO5","Without sequence","1.48","",""
"07/06/2020 02:00:00 - 07/06/2020 03:00:00","BZN|NO5","Without sequence","1.47","",""
"07/06/2020 03:00:00 - 07/06/2020 04:00:00","BZN|NO5","Without sequence","1.46","",""
"07/06/2020 04:00:00 - 07/06/2020 05:00:00","BZN|NO5","Without sequence","1.45","",""
"07/06/2020 05:00:00 - 07/06/2020 06:00:00","BZN|NO5","Without sequence","1.45","",""
"07/06/2020 06:00:00 - 07/06/2020 07:00:00","BZN|NO5","Without sequence","1.45","",""
"07/06/2020 07:00:00 - 07/06/2020 08:00:00","BZN|NO5","Without sequence","1.46","",""
"07/06/2020 08:00:00 - 07/06/2020 09:00:00","BZN|NO5","Without sequence","1.49","",""
"07/06/2020 09:00:00 - 07/06/2020 10:00:00","BZN|NO5","Without sequence","1.8","",""
"07/06/2020 10:00:00 - 07/06/2020 11:00:00","BZN|NO5","Without sequence","1.87","",""
"07/06/2020 11:00:00 - 07/06/2020 12:00:00","BZN|NO5","Without sequence","1.88","",""
"07/06/2020 12:00:00 - 07/06/2020 13:00:00","BZN|NO5","Without sequence","1.87","",""
"07/06/2020 13:00:00 - 07/06/2020 14:00:00","BZN|NO5","Without sequence","1.86","",""
"07/06/2020 14:00:00 - 07/06/2020 15:00:00","BZN|NO5","Without sequence","1.85","",""
"07/06/2020 15:00:00 - 07/06/2020 16:00:00","BZN|NO5","Without sequence","1.86","",""
"07/06/2020 16:00:00 - 07/06/2020 17:00:00","BZN|NO5","Without sequence","1.86","",""
"07/06/2020 17:00:00 - 07/06/2020 18:00:00","BZN|NO5","Without sequence","1.87","",""
"07/06/2020 18:00:00 - 07/06/2020 19:00:00","BZN|NO5","Without sequence","1.89","",""
"07/06/2020 19:00:00 - 07/06/2020 20:00:00","BZN|NO5","Without sequence","1.9","",""
"07/06/2020 20:00:00 - 07/06/2020 21:00:00","BZN|NO5","Without sequence","1.88","",""
"07/06/2020 21:00:00 - 07/06/2020 22:00:00","BZN|NO5","Without sequence","1.86","",""
"07/06/2020 22:00:00 - 07/06/2020 23:00:00","BZN|NO5","Without sequence","1.86","",""
"07/06/2020 23:00:00 - 08/06/2020 00:00:00","BZN|NO5","Without sequence","1.58","",""
"08/06/2020 00:00:00 - 08/06/2020 01:00:00","BZN|NO5","Without sequence","1.51","",""
"08/06/2020 01:00:00 - 08/06/2020 02:00:00","BZN|NO5","Without sequence","1.49","",""
"08/06/2020 02:00:00 - 08/06/2020 03:00:00","BZN|NO5","Without sequence","1.48","",""
"08/06/2020 03:00:00 - 08/06/2020 04:00:00","BZN|NO5","Without sequence","1.48","",""
"08/06/2020 04:00:00 - 08/06/2020 05:00:00","BZN|NO5","Without sequence","1.48","",""
"08/06/2020 05:00:00 - 08/06/2020 06:00:00","BZN|NO5","Without sequence","1.5","",""
"08/06/2020 06:00:00 - 08/06/2020 07:00:00","BZN|NO5","Without sequence","1.78","",""
"08/06/2020 07:00:00 - 08/06/2020 08:00:00","BZN|NO5","Without sequence","1.93","",""
"08/06/2020 08:00:00 - 08/06/2020 09:00:00","BZN|NO5","Without sequence","2.16","",""
"08/06/2020 09:00:00 - 08/06/2020 10:00:00","BZN|NO5","Without sequence","2.09","",""
"08/06/2020 10:00:00 - 08/06/2020 11:00:00","BZN|NO5","Without sequence","2.11","",""
"08/06/2020 11:00:00 - 08/06/2020 12:00:00","BZN|NO5","Without sequence","2.05","",""
"08/06/2020 12:00:00 - 08/06/2020 13:00:00","BZN|NO5","Without sequence","1.92","",""
"08/06/2020 13:00:00 - 08/06/2020 14:00:00","BZN|NO5","Without sequence","1.88","",""
"08/06/2020 14:00:00 - 08/06/2020 15:00:00","BZN|NO5","Without sequence","1.85","",""
"08/06/2020 15:00:00 - 08/06/2020 16:00:00","BZN|NO5","Without sequence","1.81","",""
"08/06/2020 16:00:00 - 08/06/2020 17:00:00","BZN|NO5","Without sequence","1.78","",""
"08/06/2020 17:00:00 - 08/06/2020 18:00:00","BZN|NO5","Without sequence","1.6","",""
"08/06/2020 18:00:00 - 08/06/2020 19:00:00","BZN|NO5","Without sequence","1.85","",""
"08/06/2020 19:00:00 - 08/06/2020 20:00:00","BZN|NO5","Without sequence","1.85","",""
"08/06/2020 20:00:00 - 08/06/2020 21:00:00","BZN|NO5","Without sequence","1.81","",""
"08/06/2020 21:00:00 - 08/06/2020 22:00:00","BZN|NO5","Without sequence","1.8","",""
"08/06/2020 22:00:00 - 08/06/2020 23:00:00","BZN|NO5","Without sequence","1.79","",""
"08/06/2020 23:00:00 - 09/06/2020 00:00:00","BZN|NO5","Without sequence","1.71","",""
"09/06/2020 00:00:00 - 09/06/2020 01:00:00","BZN|NO5","Without sequence","1.5","",""
"09/06/2020 01:00:00 - 09/06/2020 02:00:00","BZN|NO5","Without sequence","1.49","",""
"09/06/2020 02:00:00 - 09/06/2020 03:00:00","BZN|NO5","Without sequence","1.48","",""
"09/06/2020 03:00:00 - 09/06/2020 04:00:00","BZN|NO5","Without sequence","1.47","",""
"09/06/2020 04:00:00 - 09/06/2020 05:00:00","BZN|NO5","Without sequence","1.48","",""
"09/06/2020 05:00:00 - 09/06/2020 06:00:00","BZN|NO5","Without sequence","1.49","",""
"09/06/2020 06:00:00 - 09/06/2020 07:00:00","BZN|NO5","Without sequence","1.74","",""
"09/06/2020 07:00:00 - 09/06/2020 08:00:00","BZN|NO5","Without sequence","1.84","",""
"09/06/2020 08:00:00 - 09/06/2020 09:00:00","BZN|NO5","Without sequence","1.96","",""
"09/06/2020 09:00:00 - 09/06/2020 10:00:00","BZN|NO5","Without sequence","1.95","",""
"09/06/2020 10:00:00 - 09/06/2020 11:00:00","BZN|NO5","Without sequence","1.92","",""
"09/06/2020 11:00:00 - 09/06/2020 12:00:00","BZN|NO5","Without sequence","1.89","",""
"09/06/2020 12:00:00 - 09/06/2020 13:00:00","BZN|NO5","Without sequence","1.87","",""
"09/06/2020 13:00:00 - 09/06/2020 14:00:00","BZN|NO5","Without sequence","1.86","",""
"09/06/2020 14:00:00 - 09/06/2020 15:00:00","BZN|NO5","Without sequence","1.82","",""
"09/06/2020 15:00:00 - 09/06/2020 16:00:00","BZN|NO5","Without sequence","1.73","",""
"09/06/2020 16:00:00 - 09/06/2020 17:00:00","BZN|NO5","Without sequence","1.7","",""
"09/06/2020 17:00:00 - 09/06/2020 18:00:00","BZN|NO5","Without sequence","1.65","",""
"09/06/2020 18:00:00 - 09/06/2020 19:00:00","BZN|NO5","Without sequence","1.81","",""
"09/06/2020 19:00:00 - 09/06/2020 20:00:00","BZN|NO5","Without sequence","1.77","",""
"09/06/2020 20:00:00 - 09/06/2020 21:00:00","BZN|NO5","Without sequence","1.74","",""
"09/06/2020 21:00:00 - 09/06/2020 22:00:00","BZN|NO5","Without sequence","1.7","",""
"09/06/2020 22:00:00 - 09/06/2020 23:00:00","BZN|NO5","Without sequence","1.66","",""
"09/06/2020 23:00:00 - 10/06/2020 00:00:00","BZN|NO5","Without sequence","1.59","",""
"10/06/2020 00:00:00 - 10/06/2020 01:00:00","BZN|NO5","Without sequence","1.57","",""
"10/06/2020 01:00:00 - 10/06/2020 02:00:00","BZN|NO5","Without sequence","1.53","",""
"10/06/2020 02:00:00 - 10/06/2020 03:00:00","BZN|NO5","Without sequence","1.5","",""
"10/06/2020 03:00:00 - 10/06/2020 04:00:00","BZN|NO5","Without sequence","1.5","",""
"10/06/2020 04:00:00 - 10/06/2020 05:00:00","BZN|NO5","Without sequence","1.49","",""
"10/06/2020 05:00:00 - 10/06/2020 06:00:00","BZN|NO5","Without sequence","1.52","",""
"10/06/2020 06:00:00 - 10/06/2020 07:00:00","BZN|NO5","Without sequence","1.84","",""
"10/06/2020 07:00:00 - 10/06/2020 08:00:00","BZN|NO5","Without sequence","1.95","",""
"10/06/2020 08:00:00 - 10/06/2020 09:00:00","BZN|NO5","Without sequence","2.03","",""
"10/06/2020 09:00:00 - 10/06/2020 10:00:00","BZN|NO5","Without sequence","2.02","",""
"10/06/2020 10:00:00 - 10/06/2020 11:00:00","BZN|NO5","Without sequence","1.98","",""
"10/06/2020 11:00:00 - 10/06/2020 12:00:00","BZN|NO5","Without sequence","1.95","",""
"10/06/2020 12:00:00 - 10/06/2020 13:00:00","BZN|NO5","Without sequence","1.95","",""
"10/06/2020 13:00:00 - 10/06/2020 14:00:00","BZN|NO5","Without sequence","1.95","",""
"10/06/2020 14:00:00 - 10/06/2020 15:00:00","BZN|NO5","Without sequence","1.96","",""
"10/06/2020 15:00:00 - 10/06/2020 16:00:00","BZN|NO5","Without sequence","2.02","",""
"10/06/2020 16:00:00 - 10/06/2020 17:00:00","BZN|NO5","Without sequence","1.99","",""
"10/06/2020 17:00:00 - 10/06/2020 18:00:00","BZN|NO5","Without sequence","1.95","",""
"10/06/2020 18:00:00 - 10/06/2020 19:00:00","BZN|NO5","Without sequence","2.04","",""
"10/06/2020 19:00:00 - 10/06/2020 20:00:00","BZN|NO5","Without sequence","2.02","",""
"10/06/2020 20:00:00 - 10/06/2020 21:00:00","BZN|NO5","Without sequence","1.97","",""
"10/06/2020 21:00:00 - 10/06/2020 22:00:00","BZN|NO5","Without sequence","1.92","",""
"10/06/2020 22:00:00 - 10/06/2020 23:00:00","BZN|NO5","Without sequence","1.85","",""
"10/06/2020 23:00:00 - 11/06/2020 00:00:00","BZN|NO5","Without sequence","1.64","",""
"11/06/2020 00:00:00 - 11/06/2020 01:00:00","BZN|NO5","Without sequence","1.5","",""
"11/06/2020 01:00:00 - 11/06/2020 02:00:00","BZN|NO5","Without sequence","1.46","",""
"11/06/2020 02:00:00 - 11/06/2020 03:00:00","BZN|NO5","Without sequence","1.43","",""
"11/06/2020 03:00:00 - 11/06/2020 04:00:00","BZN|NO5","Without sequence","1.42","",""
"11/06/2020 04:00:00 - 11/06/2020 05:00:00","BZN|NO5","Without sequence","1.42","",""
"11/06/2020 05:00:00 - 11/06/2020 06:00:00","BZN|NO5","Without sequence","1.48","",""
"11/06/2020 06:00:00 - 11/06/2020 07:00:00","BZN|NO5","Without sequence","1.78","",""
"11/06/2020 07:00:00 - 11/06/2020 08:00:00","BZN|NO5","Without sequence","1.77","",""
"11/06/2020 08:00:00 - 11/06/2020 09:00:00","BZN|NO5","Without sequence","1.98","",""
"11/06/2020 09:00:00 - 11/06/2020 10:00:00","BZN|NO5","Without sequence","2.06","",""
"11/06/2020 10:00:00 - 11/06/2020 11:00:00","BZN|NO5","Without sequence","2.04","",""
"11/06/2020 11:00:00 - 11/06/2020 12:00:00","BZN|NO5","Without sequence","2.0","",""
"11/06/2020 12:00:00 - 11/06/2020 13:00:00","BZN|NO5","Without sequence","1.98","",""
"11/06/2020 13:00:00 - 11/06/2020 14:00:00","BZN|NO5","Without sequence","1.97","",""
"11/06/2020 14:00:00 - 11/06/2020 15:00:00","BZN|NO5","Without sequence","1.93","",""
"11/06/2020 15:00:00 - 11/06/2020 16:00:00","BZN|NO5","Without sequence","1.91","",""
"11/06/2020 16:00:00 - 11/06/2020 17:00:00","BZN|NO5","Without sequence","1.9","",""
"11/06/2020 17:00:00 - 11/06/2020 18:00:00","BZN|NO5","Without sequence","2.05","",""
"11/06/2020 18:00:00 - 11/06/2020 19:00:00","BZN|NO5","Without sequence","1.98","",""
"11/06/2020 19:00:00 - 11/06/2020 20:00:00","BZN|NO5","Without sequence","1.96","",""
"11/06/2020 20:00:00 - 11/06/2020 21:00:00","BZN|NO5","Without sequence","1.91","",""
"11/06/2020 21:00:00 - 11/06/2020 22:00:00","BZN|NO5","Without sequence","1.78","",""
"11/06/2020 22:00:00 - 11/06/2020 23:00:00","BZN|NO5","Without sequence","1.68","",""
"11/06/2020 23:00:00 - 12/06/2020 00:00:00","BZN|NO5","Without sequence","1.46","",""
"12/06/2020 00:00:00 - 12/06/2020 01:00:00","BZN|NO5","Without sequence","0.95","",""
"12/06/2020 01:00:00 - 12/06/2020 02:00:00","BZN|NO5","Without sequence","0.83","",""
"12/06/2020 02:00:00 - 12/06/2020 03:00:00","BZN|NO5","Without sequence","0.71","",""
"12/06/2020 03:00:00 - 12/06/2020 04:00:00","BZN|NO5","Without sequence","0.67","",""
"12/06/2020 04:00:00 - 12/06/2020 05:00:00","BZN|NO5","Without sequence","0.72","",""
"12/06/2020 05:00:00 - 12/06/2020 06:00:00","BZN|NO5","Without sequence","1.4","",""
"12/06/2020 06:00:00 - 12/06/2020 07:00:00","BZN|NO5","Without sequence","1.62","",""
"12/06/2020 07:00:00 - 12/06/2020 08:00:00","BZN|NO5","Without sequence","1.56","",""
"12/06/2020 08:00:00 - 12/06/2020 09:00:00","BZN|NO5","Without sequence","1.65","",""
"12/06/2020 09:00:00 - 12/06/2020 10:00:00","BZN|NO5","Without sequence","1.68","",""
"12/06/2020 10:00:00 - 12/06/2020 11:00:00","BZN|NO5","Without sequence","1.64","",""
"12/06/2020 11:00:00 - 12/06/2020 12:00:00","BZN|NO5","Without sequence","1.59","",""
"12/06/2020 12:00:00 - 12/06/2020 13:00:00","BZN|NO5","Without sequence","1.55","",""
"12/06/2020 13:00:00 - 12/06/2020 14:00:00","BZN|NO5","Without sequence","1.54","",""
"12/06/2020 14:00:00 - 12/06/2020 15:00:00","BZN|NO5","Without sequence","1.52","",""
"12/06/2020 15:00:00 - 12/06/2020 16:00:00","BZN|NO5","Without sequence","1.49","",""
"12/06/2020 16:00:00 - 12/06/2020 17:00:00","BZN|NO5","Without sequence","1.48","",""
"12/06/2020 17:00:00 - 12/06/2020 18:00:00","BZN|NO5","Without sequence","1.47","",""
"12/06/2020 18:00:00 - 12/06/2020 19:00:00","BZN|NO5","Without sequence","1.47","",""
"12/06/2020 19:00:00 - 12/06/2020 20:00:00","BZN|NO5","Without sequence","1.5","",""
"12/06/2020 20:00:00 - 12/06/2020 21:00:00","BZN|NO5","Without sequence","1.48","",""
"12/06/2020 21:00:00 - 12/06/2020 22:00:00","BZN|NO5","Without sequence","1.49","",""
"12/06/2020 22:00:00 - 12/06/2020 23:00:00","BZN|NO5","Without sequence","1.48","",""
"12/06/2020 23:00:00 - 13/06/2020 00:00:00","BZN|NO5","Without sequence","1.42","",""
"13/06/2020 00:00:00 - 13/06/2020 01:00:00","BZN|NO5","Without sequence","1.4","",""
"13/06/2020 01:00:00 - 13/06/2020 02:00:00","BZN|NO5","Without sequence","1.21","",""
"13/06/2020 02:00:00 - 13/06/2020 03:00:00","BZN|NO5","Without sequence","1.12","",""
"13/06/2020 03:00:00 - 13/06/2020 04:00:00","BZN|NO5","Without sequence","1.03","",""
"13/06/2020 04:00:00 - 13/06/2020 05:00:00","BZN|NO5","Without sequence","1.02","",""
"13/06/2020 05:00:00 - 13/06/2020 06:00:00","BZN|NO5","Without sequence","1.16","",""
"13/06/2020 06:00:00 - 13/06/2020 07:00:00","BZN|NO5","Without sequence","1.41","",""
"13/06/2020 07:00:00 - 13/06/2020 08:00:00","BZN|NO5","Without sequence","1.19","",""
"13/06/2020 08:00:00 - 13/06/2020 09:00:00","BZN|NO5","Without sequence","1.22","",""
"13/06/2020 09:00:00 - 13/06/2020 10:00:00","BZN|NO5","Without sequence","1.4","",""
"13/06/2020 10:00:00 - 13/06/2020 11:00:00","BZN|NO5","Without sequence","1.42","",""
"13/06/2020 11:00:00 - 13/06/2020 12:00:00","BZN|NO5","Without sequence","1.42","",""
"13/06/2020 12:00:00 - 13/06/2020 13:00:00","BZN|NO5","Without sequence","1.42","",""
"13/06/2020 13:00:00 - 13/06/2020 14:00:00","BZN|NO5","Without sequence","1.41","",""
"13/06/2020 14:00:00 - 13/06/2020 15:00:00","BZN|NO5","Without sequence","1.4","",""
"13/06/2020 15:00:00 - 13/06/2020 16:00:00","BZN|NO5","Without sequence","1.41","",""
"13/06/2020 16:00:00 - 13/06/2020 17:00:00","BZN|NO5","Without sequence","1.4","",""
"13/06/2020 17:00:00 - 13/06/2020 18:00:00","BZN|NO5","Without sequence","1.41","",""
"13/06/2020 18:00:00 - 13/06/2020 19:00:00","BZN|NO5","Without sequence","1.41","",""
"13/06/2020 19:00:00 - 13/06/2020 20:00:00","BZN|NO5","Without sequence","1.41","",""
"13/06/2020 20:00:00 - 13/06/2020 21:00:00","BZN|NO5","Without sequence","1.39","",""
"13/06/2020 21:00:00 - 13/06/2020 22:00:00","BZN|NO5","Without sequence","1.28","",""
"13/06/2020 22:00:00 - 13/06/2020 23:00:00","BZN|NO5","Without sequence","1.22","",""
"13/06/2020 23:00:00 - 14/06/2020 00:00:00","BZN|NO5","Without sequence","1.14","",""
"14/06/2020 00:00:00 - 14/06/2020 01:00:00","BZN|NO5","Without sequence","1.23","",""
"14/06/2020 01:00:00 - 14/06/2020 02:00:00","BZN|NO5","Without sequence","0.98","",""
"14/06/2020 02:00:00 - 14/06/2020 03:00:00","BZN|NO5","Without sequence","0.79","",""
"14/06/2020 03:00:00 - 14/06/2020 04:00:00","BZN|NO5","Without sequence","0.5","",""
"14/06/2020 04:00:00 - 14/06/2020 05:00:00","BZN|NO5","Without sequence","0.45","",""
"14/06/2020 05:00:00 - 14/06/2020 06:00:00","BZN|NO5","Without sequence","0.8","",""
"14/06/2020 06:00:00 - 14/06/2020 07:00:00","BZN|NO5","Without sequence","1.22","",""
"14/06/2020 07:00:00 - 14/06/2020 08:00:00","BZN|NO5","Without sequence","1.33","",""
"14/06/2020 08:00:00 - 14/06/2020 09:00:00","BZN|NO5","Without sequence","1.15","",""
"14/06/2020 09:00:00 - 14/06/2020 10:00:00","BZN|NO5","Without sequence","1.31","",""
"14/06/2020 10:00:00 - 14/06/2020 11:00:00","BZN|NO5","Without sequence","1.4","",""
"14/06/2020 11:00:00 - 14/06/2020 12:00:00","BZN|NO5","Without sequence","1.41","",""
"14/06/2020 12:00:00 - 14/06/2020 13:00:00","BZN|NO5","Without sequence","1.41","",""
"14/06/2020 13:00:00 - 14/06/2020 14:00:00","BZN|NO5","Without sequence","1.41","",""
"14/06/2020 14:00:00 - 14/06/2020 15:00:00","BZN|NO5","Without sequence","1.41","",""
"14/06/2020 15:00:00 - 14/06/2020 16:00:00","BZN|NO5","Without sequence","1.42","",""
"14/06/2020 16:00:00 - 14/06/2020 17:00:00","BZN|NO5","Without sequence","1.38","",""
"14/06/2020 17:00:00 - 14/06/2020 18:00:00","BZN|NO5","Without sequence","1.4","",""
"14/06/2020 18:00:00 - 14/06/2020 19:00:00","BZN|NO5","Without sequence","1.41","",""
"14/06/2020 19:00:00 - 14/06/2020 20:00:00","BZN|NO5","Without sequence","1.41","",""
"14/06/2020 20:00:00 - 14/06/2020 21:00:00","BZN|NO5","Without sequence","1.42","",""
"14/06/2020 21:00:00 - 14/06/2020 22:00:00","BZN|NO5","Without sequence","1.42","",""
"14/06/2020 22:00:00 - 14/06/2020 23:00:00","BZN|NO5","Without sequence","1.44","",""
"14/06/2020 23:00:00 - 15/06/2020 00:00:00","BZN|NO5","Without sequence","1.43","",""
"15/06/2020 00:00:00 - 15/06/2020 01:00:00","BZN|NO5","Without sequence","1.46","",""
"15/06/2020 01:00:00 - 15/06/2020 02:00:00","BZN|NO5","Without sequence","1.45","",""
"15/06/2020 02:00:00 - 15/06/2020 03:00:00","BZN|NO5","Without sequence","1.45","",""
"15/06/2020 03:00:00 - 15/06/2020 04:00:00","BZN|NO5","Without sequence","1.45","",""
"15/06/2020 04:00:00 - 15/06/2020 05:00:00","BZN|NO5","Without sequence","1.45","",""
"15/06/2020 05:00:00 - 15/06/2020 06:00:00","BZN|NO5","Without sequence","1.46","",""
"15/06/2020 06:00:00 - 15/06/2020 07:00:00","BZN|NO5","Without sequence","1.48","",""
"15/06/2020 07:00:00 - 15/06/2020 08:00:00","BZN|NO5","Without sequence","1.52","",""
"15/06/2020 08:00:00 - 15/06/2020 09:00:00","BZN|NO5","Without sequence","1.62","",""
"15/06/2020 09:00:00 - 15/06/2020 10:00:00","BZN|NO5","Without sequence","1.63","",""
"15/06/2020 10:00:00 - 15/06/2020 11:00:00","BZN|NO5","Without sequence","1.52","",""
"15/06/2020 11:00:00 - 15/06/2020 12:00:00","BZN|NO5","Without sequence","1.5","",""
"15/06/2020 12:00:00 - 15/06/2020 13:00:00","BZN|NO5","Without sequence","1.47","",""
"15/06/2020 13:00:00 - 15/06/2020 14:00:00","BZN|NO5","Without sequence","1.47","",""
"15/06/2020 14:00:00 - 15/06/2020 15:00:00","BZN|NO5","Without sequence","1.46","",""
"15/06/2020 15:00:00 - 15/06/2020 16:00:00","BZN|NO5","Without sequence","1.45","",""
"15/06/2020 16:00:00 - 15/06/2020 17:00:00","BZN|NO5","Without sequence","1.45","",""
"15/06/2020 17:00:00 - 15/06/2020 18:00:00","BZN|NO5","Without sequence","1.44","",""
"15/06/2020 18:00:00 - 15/06/2020 19:00:00","BZN|NO5","Without sequence","1.43","",""
"15/06/2020 19:00:00 - 15/06/2020 20:00:00","BZN|NO5","Without sequence","1.43","",""
"15/06/2020 20:00:00 - 15/06/2020 21:00:00","BZN|NO5","Without sequence","1.44","",""
"15/06/2020 21:00:00 - 15/06/2020 22:00:00","BZN|NO5","Without sequence","1.44","",""
"15/06/2020 22:00:00 - 15/06/2020 23:00:00","BZN|NO5","Without sequence","1.44","",""
"15/06/2020 23:00:00 - 16/06/2020 00:00:00","BZN|NO5","Without sequence","1.43","",""
"16/06/2020 00:00:00 - 16/06/2020 01:00:00","BZN|NO5","Without sequence","1.44","",""
"16/06/2020 01:00:00 - 16/06/2020 02:00:00","BZN|NO5","Without sequence","1.44","",""
"16/06/2020 02:00:00 - 16/06/2020 03:00:00","BZN|NO5","Without sequence","1.43","",""
"16/06/2020 03:00:00 - 16/06/2020 04:00:00","BZN|NO5","Without sequence","1.43","",""
"16/06/2020 04:00:00 - 16/06/2020 05:00:00","BZN|NO5","Without sequence","1.43","",""
"16/06/2020 05:00:00 - 16/06/2020 06:00:00","BZN|NO5","Without sequence","1.43","",""
"16/06/2020 06:00:00 - 16/06/2020 07:00:00","BZN|NO5","Without sequence","1.45","",""
"16/06/2020 07:00:00 - 16/06/2020 08:00:00","BZN|NO5","Without sequence","1.49","",""
"16/06/2020 08:00:00 - 16/06/2020 09:00:00","BZN|NO5","Without sequence","1.52","",""
"16/06/2020 09:00:00 - 16/06/2020 10:00:00","BZN|NO5","Without sequence","1.55","",""
"16/06/2020 10:00:00 - 16/06/2020 11:00:00","BZN|NO5","Without sequence","1.55","",""
"16/06/2020 11:00:00 - 16/06/2020 12:00:00","BZN|NO5","Without sequence","1.54","",""
"16/06/2020 12:00:00 - 16/06/2020 13:00:00","BZN|NO5","Without sequence","1.56","",""
"16/06/2020 13:00:00 - 16/06/2020 14:00:00","BZN|NO5","Without sequence","1.53","",""
"16/06/2020 14:00:00 - 16/06/2020 15:00:00","BZN|NO5","Without sequence","1.53","",""
"16/06/2020 15:00:00 - 16/06/2020 16:00:00","BZN|NO5","Without sequence","1.47","",""
"16/06/2020 16:00:00 - 16/06/2020 17:00:00","BZN|NO5","Without sequence","1.46","",""
"16/06/2020 17:00:00 - 16/06/2020 18:00:00","BZN|NO5","Without sequence","1.45","",""
"16/06/2020 18:00:00 - 16/06/2020 19:00:00","BZN|NO5","Without sequence","1.44","",""
"16/06/2020 19:00:00 - 16/06/2020 20:00:00","BZN|NO5","Without sequence","1.44","",""
"16/06/2020 20:00:00 - 16/06/2020 21:00:00","BZN|NO5","Without sequence","1.43","",""
"16/06/2020 21:00:00 - 16/06/2020 22:00:00","BZN|NO5","Without sequence","1.44","",""
"16/06/2020 22:00:00 - 16/06/2020 23:00:00","BZN|NO5","Without sequence","1.45","",""
"16/06/2020 23:00:00 - 17/06/2020 00:00:00","BZN|NO5","Without sequence","1.44","",""
"17/06/2020 00:00:00 - 17/06/2020 01:00:00","BZN|NO5","Without sequence","1.47","",""
"17/06/2020 01:00:00 - 17/06/2020 02:00:00","BZN|NO5","Without sequence","1.45","",""
"17/06/2020 02:00:00 - 17/06/2020 03:00:00","BZN|NO5","Without sequence","1.44","",""
"17/06/2020 03:00:00 - 17/06/2020 04:00:00","BZN|NO5","Without sequence","1.44","",""
"17/06/2020 04:00:00 - 17/06/2020 05:00:00","BZN|NO5","Without sequence","1.44","",""
"17/06/2020 05:00:00 - 17/06/2020 06:00:00","BZN|NO5","Without sequence","1.45","",""
"17/06/2020 06:00:00 - 17/06/2020 07:00:00","BZN|NO5","Without sequence","1.48","",""
"17/06/2020 07:00:00 - 17/06/2020 08:00:00","BZN|NO5","Without sequence","1.87","",""
"17/06/2020 08:00:00 - 17/06/2020 09:00:00","BZN|NO5","Without sequence","1.96","",""
"17/06/2020 09:00:00 - 17/06/2020 10:00:00","BZN|NO5","Without sequence","1.94","",""
"17/06/2020 10:00:00 - 17/06/2020 11:00:00","BZN|NO5","Without sequence","1.95","",""
"17/06/2020 11:00:00 - 17/06/2020 12:00:00","BZN|NO5","Without sequence","1.97","",""
"17/06/2020 12:00:00 - 17/06/2020 13:00:00","BZN|NO5","Without sequence","2.04","",""
"17/06/2020 13:00:00 - 17/06/2020 14:00:00","BZN|NO5","Without sequence","1.99","",""
"17/06/2020 14:00:00 - 17/06/2020 15:00:00","BZN|NO5","Without sequence","1.99","",""
"17/06/2020 15:00:00 - 17/06/2020 16:00:00","BZN|NO5","Without sequence","1.92","",""
