"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/08/2023 03:00:00 - 05/08/2023 04:00:00","BZN|NO5","Without sequence","17.36","",""
"05/08/2023 04:00:00 - 05/08/2023 05:00:00","BZN|NO5","Without sequence","16.93","",""
"05/08/2023 05:00:00 - 05/08/2023 06:00:00","BZN|NO5","Without sequence","16.73","",""
"05/08/2023 06:00:00 - 05/08/2023 07:00:00","BZN|NO5","Without sequence","17.07","",""
"05/08/2023 07:00:00 - 05/08/2023 08:00:00","BZN|NO5","Without sequence","15.14","",""
"05/08/2023 08:00:00 - 05/08/2023 09:00:00","BZN|NO5","Without sequence","16.13","",""
"05/08/2023 09:00:00 - 05/08/2023 10:00:00","BZN|NO5","Without sequence","17.25","",""
"05/08/2023 10:00:00 - 05/08/2023 11:00:00","BZN|NO5","Without sequence","17.24","",""
"05/08/2023 11:00:00 - 05/08/2023 12:00:00","BZN|NO5","Without sequence","17.29","",""
"05/08/2023 12:00:00 - 05/08/2023 13:00:00","BZN|NO5","Without sequence","18.04","",""
"05/08/2023 13:00:00 - 05/08/2023 14:00:00","BZN|NO5","Without sequence","17.82","",""
"05/08/2023 14:00:00 - 05/08/2023 15:00:00","BZN|NO5","Without sequence","18.2","",""
"05/08/2023 15:00:00 - 05/08/2023 16:00:00","BZN|NO5","Without sequence","17.54","",""
"05/08/2023 16:00:00 - 05/08/2023 17:00:00","BZN|NO5","Without sequence","17.71","",""
"05/08/2023 17:00:00 - 05/08/2023 18:00:00","BZN|NO5","Without sequence","18.05","",""
"05/08/2023 18:00:00 - 05/08/2023 19:00:00","BZN|NO5","Without sequence","18.45","",""
"05/08/2023 19:00:00 - 05/08/2023 20:00:00","BZN|NO5","Without sequence","18.68","",""
"05/08/2023 20:00:00 - 05/08/2023 21:00:00","BZN|NO5","Without sequence","18.15","",""
"05/08/2023 21:00:00 - 05/08/2023 22:00:00","BZN|NO5","Without sequence","18.03","",""
"05/08/2023 22:00:00 - 05/08/2023 23:00:00","BZN|NO5","Without sequence","17.73","",""
"05/08/2023 23:00:00 - 06/08/2023 00:00:00","BZN|NO5","Without sequence","17.14","",""
"06/08/2023 00:00:00 - 06/08/2023 01:00:00","BZN|NO5","Without sequence","19.01","",""
"06/08/2023 01:00:00 - 06/08/2023 02:00:00","BZN|NO5","Without sequence","17.29","",""
"06/08/2023 02:00:00 - 06/08/2023 03:00:00","BZN|NO5","Without sequence","15.98","",""
"06/08/2023 03:00:00 - 06/08/2023 04:00:00","BZN|NO5","Without sequence","15.73","",""
"06/08/2023 04:00:00 - 06/08/2023 05:00:00","BZN|NO5","Without sequence","15.31","",""
"06/08/2023 05:00:00 - 06/08/2023 06:00:00","BZN|NO5","Without sequence","15.43","",""
"06/08/2023 06:00:00 - 06/08/2023 07:00:00","BZN|NO5","Without sequence","14.91","",""
"06/08/2023 07:00:00 - 06/08/2023 08:00:00","BZN|NO5","Without sequence","14.34","",""
"06/08/2023 08:00:00 - 06/08/2023 09:00:00","BZN|NO5","Without sequence","15.99","",""
"06/08/2023 09:00:00 - 06/08/2023 10:00:00","BZN|NO5","Without sequence","16.3","",""
"06/08/2023 10:00:00 - 06/08/2023 11:00:00","BZN|NO5","Without sequence","18.23","",""
"06/08/2023 11:00:00 - 06/08/2023 12:00:00","BZN|NO5","Without sequence","19.62","",""
"06/08/2023 12:00:00 - 06/08/2023 13:00:00","BZN|NO5","Without sequence","20.42","",""
"06/08/2023 13:00:00 - 06/08/2023 14:00:00","BZN|NO5","Without sequence","12.46","",""
"06/08/2023 14:00:00 - 06/08/2023 15:00:00","BZN|NO5","Without sequence","11.96","",""
"06/08/2023 15:00:00 - 06/08/2023 16:00:00","BZN|NO5","Without sequence","9.09","",""
"06/08/2023 16:00:00 - 06/08/2023 17:00:00","BZN|NO5","Without sequence","14.3","",""
"06/08/2023 17:00:00 - 06/08/2023 18:00:00","BZN|NO5","Without sequence","22.11","",""
"06/08/2023 18:00:00 - 06/08/2023 19:00:00","BZN|NO5","Without sequence","21.08","",""
"06/08/2023 19:00:00 - 06/08/2023 20:00:00","BZN|NO5","Without sequence","21.92","",""
"06/08/2023 20:00:00 - 06/08/2023 21:00:00","BZN|NO5","Without sequence","22.02","",""
"06/08/2023 21:00:00 - 06/08/2023 22:00:00","BZN|NO5","Without sequence","21.86","",""
"06/08/2023 22:00:00 - 06/08/2023 23:00:00","BZN|NO5","Without sequence","21.07","",""
"06/08/2023 23:00:00 - 07/08/2023 00:00:00","BZN|NO5","Without sequence","20.0","",""
"07/08/2023 00:00:00 - 07/08/2023 01:00:00","BZN|NO5","Without sequence","21.78","",""
"07/08/2023 01:00:00 - 07/08/2023 02:00:00","BZN|NO5","Without sequence","21.25","",""
"07/08/2023 02:00:00 - 07/08/2023 03:00:00","BZN|NO5","Without sequence","21.03","",""
"07/08/2023 03:00:00 - 07/08/2023 04:00:00","BZN|NO5","Without sequence","7.01","",""
"07/08/2023 04:00:00 - 07/08/2023 05:00:00","BZN|NO5","Without sequence","3.55","",""
"07/08/2023 05:00:00 - 07/08/2023 06:00:00","BZN|NO5","Without sequence","0.1","",""
"07/08/2023 06:00:00 - 07/08/2023 07:00:00","BZN|NO5","Without sequence","19.84","",""
"07/08/2023 07:00:00 - 07/08/2023 08:00:00","BZN|NO5","Without sequence","16.99","",""
"07/08/2023 08:00:00 - 07/08/2023 09:00:00","BZN|NO5","Without sequence","19.65","",""
"07/08/2023 09:00:00 - 07/08/2023 10:00:00","BZN|NO5","Without sequence","21.21","",""
"07/08/2023 10:00:00 - 07/08/2023 11:00:00","BZN|NO5","Without sequence","10.22","",""
"07/08/2023 11:00:00 - 07/08/2023 12:00:00","BZN|NO5","Without sequence","1.03","",""
"07/08/2023 12:00:00 - 07/08/2023 13:00:00","BZN|NO5","Without sequence","0.06","",""
"07/08/2023 13:00:00 - 07/08/2023 14:00:00","BZN|NO5","Without sequence","0.0","",""
"07/08/2023 14:00:00 - 07/08/2023 15:00:00","BZN|NO5","Without sequence","-0.01","",""
"07/08/2023 15:00:00 - 07/08/2023 16:00:00","BZN|NO5","Without sequence","-0.01","",""
"07/08/2023 16:00:00 - 07/08/2023 17:00:00","BZN|NO5","Without sequence","-0.17","",""
"07/08/2023 17:00:00 - 07/08/2023 18:00:00","BZN|NO5","Without sequence","-0.04","",""
"07/08/2023 18:00:00 - 07/08/2023 19:00:00","BZN|NO5","Without sequence","0.78","",""
"07/08/2023 19:00:00 - 07/08/2023 20:00:00","BZN|NO5","Without sequence","4.58","",""
"07/08/2023 20:00:00 - 07/08/2023 21:00:00","BZN|NO5","Without sequence","3.83","",""
"07/08/2023 21:00:00 - 07/08/2023 22:00:00","BZN|NO5","Without sequence","2.28","",""
"07/08/2023 22:00:00 - 07/08/2023 23:00:00","BZN|NO5","Without sequence","0.09","",""
"07/08/2023 23:00:00 - 08/08/2023 00:00:00","BZN|NO5","Without sequence","-0.07","",""
"08/08/2023 00:00:00 - 08/08/2023 01:00:00","BZN|NO5","Without sequence","-4.28","",""
"08/08/2023 01:00:00 - 08/08/2023 02:00:00","BZN|NO5","Without sequence","-5.39","",""
"08/08/2023 02:00:00 - 08/08/2023 03:00:00","BZN|NO5","Without sequence","-5.44","",""
"08/08/2023 03:00:00 - 08/08/2023 04:00:00","BZN|NO5","Without sequence","-5.92","",""
"08/08/2023 04:00:00 - 08/08/2023 05:00:00","BZN|NO5","Without sequence","-3.74","",""
"08/08/2023 05:00:00 - 08/08/2023 06:00:00","BZN|NO5","Without sequence","-2.32","",""
"08/08/2023 06:00:00 - 08/08/2023 07:00:00","BZN|NO5","Without sequence","-1.17","",""
"08/08/2023 07:00:00 - 08/08/2023 08:00:00","BZN|NO5","Without sequence","-0.01","",""
"08/08/2023 08:00:00 - 08/08/2023 09:00:00","BZN|NO5","Without sequence","-0.58","",""
"08/08/2023 09:00:00 - 08/08/2023 10:00:00","BZN|NO5","Without sequence","-2.63","",""
"08/08/2023 10:00:00 - 08/08/2023 11:00:00","BZN|NO5","Without sequence","-5.08","",""
"08/08/2023 11:00:00 - 08/08/2023 12:00:00","BZN|NO5","Without sequence","-5.43","",""
"08/08/2023 12:00:00 - 08/08/2023 13:00:00","BZN|NO5","Without sequence","-5.44","",""
"08/08/2023 13:00:00 - 08/08/2023 14:00:00","BZN|NO5","Without sequence","-5.42","",""
"08/08/2023 14:00:00 - 08/08/2023 15:00:00","BZN|NO5","Without sequence","-5.43","",""
"08/08/2023 15:00:00 - 08/08/2023 16:00:00","BZN|NO5","Without sequence","-5.45","",""
"08/08/2023 16:00:00 - 08/08/2023 17:00:00","BZN|NO5","Without sequence","-5.45","",""
"08/08/2023 17:00:00 - 08/08/2023 18:00:00","BZN|NO5","Without sequence","-2.68","",""
"08/08/2023 18:00:00 - 08/08/2023 19:00:00","BZN|NO5","Without sequence","-1.03","",""
"08/08/2023 19:00:00 - 08/08/2023 20:00:00","BZN|NO5","Without sequence","-1.14","",""
"08/08/2023 20:00:00 - 08/08/2023 21:00:00","BZN|NO5","Without sequence","-1.8","",""
"08/08/2023 21:00:00 - 08/08/2023 22:00:00","BZN|NO5","Without sequence","-1.81","",""
"08/08/2023 22:00:00 - 08/08/2023 23:00:00","BZN|NO5","Without sequence","-2.5","",""
"08/08/2023 23:00:00 - 09/08/2023 00:00:00","BZN|NO5","Without sequence","-2.02","",""
"09/08/2023 00:00:00 - 09/08/2023 01:00:00","BZN|NO5","Without sequence","0.49","",""
"09/08/2023 01:00:00 - 09/08/2023 02:00:00","BZN|NO5","Without sequence","-1.12","",""
"09/08/2023 02:00:00 - 09/08/2023 03:00:00","BZN|NO5","Without sequence","-1.15","",""
"09/08/2023 03:00:00 - 09/08/2023 04:00:00","BZN|NO5","Without sequence","-1.17","",""
"09/08/2023 04:00:00 - 09/08/2023 05:00:00","BZN|NO5","Without sequence","-1.18","",""
"09/08/2023 05:00:00 - 09/08/2023 06:00:00","BZN|NO5","Without sequence","-1.17","",""
"09/08/2023 06:00:00 - 09/08/2023 07:00:00","BZN|NO5","Without sequence","-0.03","",""
"09/08/2023 07:00:00 - 09/08/2023 08:00:00","BZN|NO5","Without sequence","0.1","",""
"09/08/2023 08:00:00 - 09/08/2023 09:00:00","BZN|NO5","Without sequence","1.58","",""
"09/08/2023 09:00:00 - 09/08/2023 10:00:00","BZN|NO5","Without sequence","2.17","",""
"09/08/2023 10:00:00 - 09/08/2023 11:00:00","BZN|NO5","Without sequence","1.39","",""
"09/08/2023 11:00:00 - 09/08/2023 12:00:00","BZN|NO5","Without sequence","1.48","",""
"09/08/2023 12:00:00 - 09/08/2023 13:00:00","BZN|NO5","Without sequence","0.97","",""
"09/08/2023 13:00:00 - 09/08/2023 14:00:00","BZN|NO5","Without sequence","1.34","",""
"09/08/2023 14:00:00 - 09/08/2023 15:00:00","BZN|NO5","Without sequence","2.61","",""
"09/08/2023 15:00:00 - 09/08/2023 16:00:00","BZN|NO5","Without sequence","2.21","",""
"09/08/2023 16:00:00 - 09/08/2023 17:00:00","BZN|NO5","Without sequence","4.07","",""
"09/08/2023 17:00:00 - 09/08/2023 18:00:00","BZN|NO5","Without sequence","9.93","",""
"09/08/2023 18:00:00 - 09/08/2023 19:00:00","BZN|NO5","Without sequence","15.03","",""
"09/08/2023 19:00:00 - 09/08/2023 20:00:00","BZN|NO5","Without sequence","17.34","",""
"09/08/2023 20:00:00 - 09/08/2023 21:00:00","BZN|NO5","Without sequence","17.45","",""
"09/08/2023 21:00:00 - 09/08/2023 22:00:00","BZN|NO5","Without sequence","17.17","",""
"09/08/2023 22:00:00 - 09/08/2023 23:00:00","BZN|NO5","Without sequence","14.88","",""
"09/08/2023 23:00:00 - 10/08/2023 00:00:00","BZN|NO5","Without sequence","14.21","",""
"10/08/2023 00:00:00 - 10/08/2023 01:00:00","BZN|NO5","Without sequence","11.82","",""
"10/08/2023 01:00:00 - 10/08/2023 02:00:00","BZN|NO5","Without sequence","6.21","",""
"10/08/2023 02:00:00 - 10/08/2023 03:00:00","BZN|NO5","Without sequence","5.8","",""
"10/08/2023 03:00:00 - 10/08/2023 04:00:00","BZN|NO5","Without sequence","5.43","",""
"10/08/2023 04:00:00 - 10/08/2023 05:00:00","BZN|NO5","Without sequence","6.04","",""
"10/08/2023 05:00:00 - 10/08/2023 06:00:00","BZN|NO5","Without sequence","7.96","",""
"10/08/2023 06:00:00 - 10/08/2023 07:00:00","BZN|NO5","Without sequence","13.33","",""
"10/08/2023 07:00:00 - 10/08/2023 08:00:00","BZN|NO5","Without sequence","17.23","",""
"10/08/2023 08:00:00 - 10/08/2023 09:00:00","BZN|NO5","Without sequence","21.34","",""
"10/08/2023 09:00:00 - 10/08/2023 10:00:00","BZN|NO5","Without sequence","23.31","",""
"10/08/2023 10:00:00 - 10/08/2023 11:00:00","BZN|NO5","Without sequence","23.12","",""
"10/08/2023 11:00:00 - 10/08/2023 12:00:00","BZN|NO5","Without sequence","22.92","",""
"10/08/2023 12:00:00 - 10/08/2023 13:00:00","BZN|NO5","Without sequence","18.25","",""
"10/08/2023 13:00:00 - 10/08/2023 14:00:00","BZN|NO5","Without sequence","18.01","",""
"10/08/2023 14:00:00 - 10/08/2023 15:00:00","BZN|NO5","Without sequence","16.82","",""
"10/08/2023 15:00:00 - 10/08/2023 16:00:00","BZN|NO5","Without sequence","16.94","",""
"10/08/2023 16:00:00 - 10/08/2023 17:00:00","BZN|NO5","Without sequence","17.62","",""
"10/08/2023 17:00:00 - 10/08/2023 18:00:00","BZN|NO5","Without sequence","18.53","",""
"10/08/2023 18:00:00 - 10/08/2023 19:00:00","BZN|NO5","Without sequence","18.74","",""
"10/08/2023 19:00:00 - 10/08/2023 20:00:00","BZN|NO5","Without sequence","18.32","",""
"10/08/2023 20:00:00 - 10/08/2023 21:00:00","BZN|NO5","Without sequence","17.97","",""
"10/08/2023 21:00:00 - 10/08/2023 22:00:00","BZN|NO5","Without sequence","16.96","",""
"10/08/2023 22:00:00 - 10/08/2023 23:00:00","BZN|NO5","Without sequence","14.0","",""
"10/08/2023 23:00:00 - 11/08/2023 00:00:00","BZN|NO5","Without sequence","9.96","",""
"11/08/2023 00:00:00 - 11/08/2023 01:00:00","BZN|NO5","Without sequence","14.45","",""
"11/08/2023 01:00:00 - 11/08/2023 02:00:00","BZN|NO5","Without sequence","13.28","",""
"11/08/2023 02:00:00 - 11/08/2023 03:00:00","BZN|NO5","Without sequence","11.48","",""
"11/08/2023 03:00:00 - 11/08/2023 04:00:00","BZN|NO5","Without sequence","10.62","",""
"11/08/2023 04:00:00 - 11/08/2023 05:00:00","BZN|NO5","Without sequence","11.21","",""
"11/08/2023 05:00:00 - 11/08/2023 06:00:00","BZN|NO5","Without sequence","13.38","",""
"11/08/2023 06:00:00 - 11/08/2023 07:00:00","BZN|NO5","Without sequence","17.21","",""
"11/08/2023 07:00:00 - 11/08/2023 08:00:00","BZN|NO5","Without sequence","19.56","",""
"11/08/2023 08:00:00 - 11/08/2023 09:00:00","BZN|NO5","Without sequence","23.32","",""
"11/08/2023 09:00:00 - 11/08/2023 10:00:00","BZN|NO5","Without sequence","23.64","",""
"11/08/2023 10:00:00 - 11/08/2023 11:00:00","BZN|NO5","Without sequence","23.58","",""
"11/08/2023 11:00:00 - 11/08/2023 12:00:00","BZN|NO5","Without sequence","20.06","",""
"11/08/2023 12:00:00 - 11/08/2023 13:00:00","BZN|NO5","Without sequence","19.46","",""
"11/08/2023 13:00:00 - 11/08/2023 14:00:00","BZN|NO5","Without sequence","18.0","",""
"11/08/2023 14:00:00 - 11/08/2023 15:00:00","BZN|NO5","Without sequence","18.54","",""
"11/08/2023 15:00:00 - 11/08/2023 16:00:00","BZN|NO5","Without sequence","18.61","",""
"11/08/2023 16:00:00 - 11/08/2023 17:00:00","BZN|NO5","Without sequence","19.01","",""
"11/08/2023 17:00:00 - 11/08/2023 18:00:00","BZN|NO5","Without sequence","19.91","",""
"11/08/2023 18:00:00 - 11/08/2023 19:00:00","BZN|NO5","Without sequence","22.85","",""
"11/08/2023 19:00:00 - 11/08/2023 20:00:00","BZN|NO5","Without sequence","23.38","",""
"11/08/2023 20:00:00 - 11/08/2023 21:00:00","BZN|NO5","Without sequence","19.56","",""
"11/08/2023 21:00:00 - 11/08/2023 22:00:00","BZN|NO5","Without sequence","18.3","",""
"11/08/2023 22:00:00 - 11/08/2023 23:00:00","BZN|NO5","Without sequence","16.74","",""
"11/08/2023 23:00:00 - 12/08/2023 00:00:00","BZN|NO5","Without sequence","14.08","",""
"12/08/2023 00:00:00 - 12/08/2023 01:00:00","BZN|NO5","Without sequence","13.28","",""
"12/08/2023 01:00:00 - 12/08/2023 02:00:00","BZN|NO5","Without sequence","11.44","",""
"12/08/2023 02:00:00 - 12/08/2023 03:00:00","BZN|NO5","Without sequence","10.22","",""
"12/08/2023 03:00:00 - 12/08/2023 04:00:00","BZN|NO5","Without sequence","8.63","",""
"12/08/2023 04:00:00 - 12/08/2023 05:00:00","BZN|NO5","Without sequence","7.48","",""
"12/08/2023 05:00:00 - 12/08/2023 06:00:00","BZN|NO5","Without sequence","5.0","",""
"12/08/2023 06:00:00 - 12/08/2023 07:00:00","BZN|NO5","Without sequence","5.34","",""
"12/08/2023 07:00:00 - 12/08/2023 08:00:00","BZN|NO5","Without sequence","8.05","",""
"12/08/2023 08:00:00 - 12/08/2023 09:00:00","BZN|NO5","Without sequence","10.54","",""
"12/08/2023 09:00:00 - 12/08/2023 10:00:00","BZN|NO5","Without sequence","12.85","",""
"12/08/2023 10:00:00 - 12/08/2023 11:00:00","BZN|NO5","Without sequence","14.28","",""
"12/08/2023 11:00:00 - 12/08/2023 12:00:00","BZN|NO5","Without sequence","15.0","",""
"12/08/2023 12:00:00 - 12/08/2023 13:00:00","BZN|NO5","Without sequence","15.43","",""
"12/08/2023 13:00:00 - 12/08/2023 14:00:00","BZN|NO5","Without sequence","15.27","",""
"12/08/2023 14:00:00 - 12/08/2023 15:00:00","BZN|NO5","Without sequence","6.0","",""
"12/08/2023 15:00:00 - 12/08/2023 16:00:00","BZN|NO5","Without sequence","6.92","",""
"12/08/2023 16:00:00 - 12/08/2023 17:00:00","BZN|NO5","Without sequence","15.27","",""
"12/08/2023 17:00:00 - 12/08/2023 18:00:00","BZN|NO5","Without sequence","17.42","",""
"12/08/2023 18:00:00 - 12/08/2023 19:00:00","BZN|NO5","Without sequence","17.94","",""
"12/08/2023 19:00:00 - 12/08/2023 20:00:00","BZN|NO5","Without sequence","17.88","",""
"12/08/2023 20:00:00 - 12/08/2023 21:00:00","BZN|NO5","Without sequence","17.09","",""
"12/08/2023 21:00:00 - 12/08/2023 22:00:00","BZN|NO5","Without sequence","16.1","",""
"12/08/2023 22:00:00 - 12/08/2023 23:00:00","BZN|NO5","Without sequence","14.68","",""
"12/08/2023 23:00:00 - 13/08/2023 00:00:00","BZN|NO5","Without sequence","13.32","",""
"13/08/2023 00:00:00 - 13/08/2023 01:00:00","BZN|NO5","Without sequence","10.15","",""
"13/08/2023 01:00:00 - 13/08/2023 02:00:00","BZN|NO5","Without sequence","10.58","",""
"13/08/2023 02:00:00 - 13/08/2023 03:00:00","BZN|NO5","Without sequence","10.71","",""
"13/08/2023 03:00:00 - 13/08/2023 04:00:00","BZN|NO5","Without sequence","11.24","",""
"13/08/2023 04:00:00 - 13/08/2023 05:00:00","BZN|NO5","Without sequence","11.81","",""
"13/08/2023 05:00:00 - 13/08/2023 06:00:00","BZN|NO5","Without sequence","9.3","",""
"13/08/2023 06:00:00 - 13/08/2023 07:00:00","BZN|NO5","Without sequence","10.49","",""
"13/08/2023 07:00:00 - 13/08/2023 08:00:00","BZN|NO5","Without sequence","13.24","",""
"13/08/2023 08:00:00 - 13/08/2023 09:00:00","BZN|NO5","Without sequence","15.89","",""
"13/08/2023 09:00:00 - 13/08/2023 10:00:00","BZN|NO5","Without sequence","17.01","",""
"13/08/2023 10:00:00 - 13/08/2023 11:00:00","BZN|NO5","Without sequence","15.8","",""
"13/08/2023 11:00:00 - 13/08/2023 12:00:00","BZN|NO5","Without sequence","13.99","",""
"13/08/2023 12:00:00 - 13/08/2023 13:00:00","BZN|NO5","Without sequence","6.01","",""
"13/08/2023 13:00:00 - 13/08/2023 14:00:00","BZN|NO5","Without sequence","1.1","",""
"13/08/2023 14:00:00 - 13/08/2023 15:00:00","BZN|NO5","Without sequence","1.51","",""
"13/08/2023 15:00:00 - 13/08/2023 16:00:00","BZN|NO5","Without sequence","6.92","",""
"13/08/2023 16:00:00 - 13/08/2023 17:00:00","BZN|NO5","Without sequence","17.28","",""
"13/08/2023 17:00:00 - 13/08/2023 18:00:00","BZN|NO5","Without sequence","19.3","",""
"13/08/2023 18:00:00 - 13/08/2023 19:00:00","BZN|NO5","Without sequence","19.47","",""
"13/08/2023 19:00:00 - 13/08/2023 20:00:00","BZN|NO5","Without sequence","19.49","",""
"13/08/2023 20:00:00 - 13/08/2023 21:00:00","BZN|NO5","Without sequence","18.66","",""
"13/08/2023 21:00:00 - 13/08/2023 22:00:00","BZN|NO5","Without sequence","18.18","",""
"13/08/2023 22:00:00 - 13/08/2023 23:00:00","BZN|NO5","Without sequence","17.19","",""
"13/08/2023 23:00:00 - 14/08/2023 00:00:00","BZN|NO5","Without sequence","14.16","",""
"14/08/2023 00:00:00 - 14/08/2023 01:00:00","BZN|NO5","Without sequence","15.47","",""
"14/08/2023 01:00:00 - 14/08/2023 02:00:00","BZN|NO5","Without sequence","14.6","",""
"14/08/2023 02:00:00 - 14/08/2023 03:00:00","BZN|NO5","Without sequence","14.24","",""
"14/08/2023 03:00:00 - 14/08/2023 04:00:00","BZN|NO5","Without sequence","14.17","",""
"14/08/2023 04:00:00 - 14/08/2023 05:00:00","BZN|NO5","Without sequence","14.56","",""
"14/08/2023 05:00:00 - 14/08/2023 06:00:00","BZN|NO5","Without sequence","16.08","",""
"14/08/2023 06:00:00 - 14/08/2023 07:00:00","BZN|NO5","Without sequence","18.26","",""
"14/08/2023 07:00:00 - 14/08/2023 08:00:00","BZN|NO5","Without sequence","23.53","",""
"14/08/2023 08:00:00 - 14/08/2023 09:00:00","BZN|NO5","Without sequence","30.0","",""
"14/08/2023 09:00:00 - 14/08/2023 10:00:00","BZN|NO5","Without sequence","25.85","",""
"14/08/2023 10:00:00 - 14/08/2023 11:00:00","BZN|NO5","Without sequence","24.67","",""
"14/08/2023 11:00:00 - 14/08/2023 12:00:00","BZN|NO5","Without sequence","24.39","",""
"14/08/2023 12:00:00 - 14/08/2023 13:00:00","BZN|NO5","Without sequence","24.17","",""
"14/08/2023 13:00:00 - 14/08/2023 14:00:00","BZN|NO5","Without sequence","23.09","",""
"14/08/2023 14:00:00 - 14/08/2023 15:00:00","BZN|NO5","Without sequence","22.4","",""
"14/08/2023 15:00:00 - 14/08/2023 16:00:00","BZN|NO5","Without sequence","21.58","",""
"14/08/2023 16:00:00 - 14/08/2023 17:00:00","BZN|NO5","Without sequence","22.97","",""
"14/08/2023 17:00:00 - 14/08/2023 18:00:00","BZN|NO5","Without sequence","24.41","",""
"14/08/2023 18:00:00 - 14/08/2023 19:00:00","BZN|NO5","Without sequence","27.98","",""
"14/08/2023 19:00:00 - 14/08/2023 20:00:00","BZN|NO5","Without sequence","24.67","",""
"14/08/2023 20:00:00 - 14/08/2023 21:00:00","BZN|NO5","Without sequence","24.58","",""
"14/08/2023 21:00:00 - 14/08/2023 22:00:00","BZN|NO5","Without sequence","22.0","",""
"14/08/2023 22:00:00 - 14/08/2023 23:00:00","BZN|NO5","Without sequence","18.34","",""
"14/08/2023 23:00:00 - 15/08/2023 00:00:00","BZN|NO5","Without sequence","16.4","",""
"15/08/2023 00:00:00 - 15/08/2023 01:00:00","BZN|NO5","Without sequence","17.04","",""
"15/08/2023 01:00:00 - 15/08/2023 02:00:00","BZN|NO5","Without sequence","16.0","",""
"15/08/2023 02:00:00 - 15/08/2023 03:00:00","BZN|NO5","Without sequence","14.89","",""
"15/08/2023 03:00:00 - 15/08/2023 04:00:00","BZN|NO5","Without sequence","15.18","",""
"15/08/2023 04:00:00 - 15/08/2023 05:00:00","BZN|NO5","Without sequence","15.31","",""
"15/08/2023 05:00:00 - 15/08/2023 06:00:00","BZN|NO5","Without sequence","17.35","",""
"15/08/2023 06:00:00 - 15/08/2023 07:00:00","BZN|NO5","Without sequence","19.17","",""
"15/08/2023 07:00:00 - 15/08/2023 08:00:00","BZN|NO5","Without sequence","22.86","",""
"15/08/2023 08:00:00 - 15/08/2023 09:00:00","BZN|NO5","Without sequence","26.26","",""
"15/08/2023 09:00:00 - 15/08/2023 10:00:00","BZN|NO5","Without sequence","27.94","",""
"15/08/2023 10:00:00 - 15/08/2023 11:00:00","BZN|NO5","Without sequence","25.97","",""
"15/08/2023 11:00:00 - 15/08/2023 12:00:00","BZN|NO5","Without sequence","24.59","",""
"15/08/2023 12:00:00 - 15/08/2023 13:00:00","BZN|NO5","Without sequence","23.85","",""
"15/08/2023 13:00:00 - 15/08/2023 14:00:00","BZN|NO5","Without sequence","22.89","",""
"15/08/2023 14:00:00 - 15/08/2023 15:00:00","BZN|NO5","Without sequence","22.98","",""
"15/08/2023 15:00:00 - 15/08/2023 16:00:00","BZN|NO5","Without sequence","23.16","",""
"15/08/2023 16:00:00 - 15/08/2023 17:00:00","BZN|NO5","Without sequence","24.35","",""
"15/08/2023 17:00:00 - 15/08/2023 18:00:00","BZN|NO5","Without sequence","24.9","",""
"15/08/2023 18:00:00 - 15/08/2023 19:00:00","BZN|NO5","Without sequence","23.98","",""
"15/08/2023 19:00:00 - 15/08/2023 20:00:00","BZN|NO5","Without sequence","22.86","",""
"15/08/2023 20:00:00 - 15/08/2023 21:00:00","BZN|NO5","Without sequence","22.95","",""
"15/08/2023 21:00:00 - 15/08/2023 22:00:00","BZN|NO5","Without sequence","21.98","",""
"15/08/2023 22:00:00 - 15/08/2023 23:00:00","BZN|NO5","Without sequence","18.99","",""
"15/08/2023 23:00:00 - 16/08/2023 00:00:00","BZN|NO5","Without sequence","17.56","",""
"16/08/2023 00:00:00 - 16/08/2023 01:00:00","BZN|NO5","Without sequence","15.24","",""
"16/08/2023 01:00:00 - 16/08/2023 02:00:00","BZN|NO5","Without sequence","15.0","",""
"16/08/2023 02:00:00 - 16/08/2023 03:00:00","BZN|NO5","Without sequence","13.78","",""
"16/08/2023 03:00:00 - 16/08/2023 04:00:00","BZN|NO5","Without sequence","13.57","",""
"16/08/2023 04:00:00 - 16/08/2023 05:00:00","BZN|NO5","Without sequence","13.3","",""
"16/08/2023 05:00:00 - 16/08/2023 06:00:00","BZN|NO5","Without sequence","12.23","",""
"16/08/2023 06:00:00 - 16/08/2023 07:00:00","BZN|NO5","Without sequence","15.22","",""
"16/08/2023 07:00:00 - 16/08/2023 08:00:00","BZN|NO5","Without sequence","17.06","",""
"16/08/2023 08:00:00 - 16/08/2023 09:00:00","BZN|NO5","Without sequence","18.17","",""
"16/08/2023 09:00:00 - 16/08/2023 10:00:00","BZN|NO5","Without sequence","19.28","",""
"16/08/2023 10:00:00 - 16/08/2023 11:00:00","BZN|NO5","Without sequence","19.08","",""
"16/08/2023 11:00:00 - 16/08/2023 12:00:00","BZN|NO5","Without sequence","18.52","",""
"16/08/2023 12:00:00 - 16/08/2023 13:00:00","BZN|NO5","Without sequence","18.09","",""
"16/08/2023 13:00:00 - 16/08/2023 14:00:00","BZN|NO5","Without sequence","18.0","",""
"16/08/2023 14:00:00 - 16/08/2023 15:00:00","BZN|NO5","Without sequence","17.99","",""
"16/08/2023 15:00:00 - 16/08/2023 16:00:00","BZN|NO5","Without sequence","17.83","",""
