"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/08/2024 09:00:00 - 13/08/2024 10:00:00","BZN|NO5","Without sequence","25.91","",""
"13/08/2024 10:00:00 - 13/08/2024 11:00:00","BZN|NO5","Without sequence","23.09","",""
"13/08/2024 11:00:00 - 13/08/2024 12:00:00","BZN|NO5","Without sequence","20.47","",""
"13/08/2024 12:00:00 - 13/08/2024 13:00:00","BZN|NO5","Without sequence","18.4","",""
"13/08/2024 13:00:00 - 13/08/2024 14:00:00","BZN|NO5","Without sequence","17.93","",""
"13/08/2024 14:00:00 - 13/08/2024 15:00:00","BZN|NO5","Without sequence","18.72","",""
"13/08/2024 15:00:00 - 13/08/2024 16:00:00","BZN|NO5","Without sequence","21.19","",""
"13/08/2024 16:00:00 - 13/08/2024 17:00:00","BZN|NO5","Without sequence","23.31","",""
"13/08/2024 17:00:00 - 13/08/2024 18:00:00","BZN|NO5","Without sequence","23.34","",""
"13/08/2024 18:00:00 - 13/08/2024 19:00:00","BZN|NO5","Without sequence","23.83","",""
"13/08/2024 19:00:00 - 13/08/2024 20:00:00","BZN|NO5","Without sequence","21.99","",""
"13/08/2024 20:00:00 - 13/08/2024 21:00:00","BZN|NO5","Without sequence","20.8","",""
"13/08/2024 21:00:00 - 13/08/2024 22:00:00","BZN|NO5","Without sequence","18.08","",""
"13/08/2024 22:00:00 - 13/08/2024 23:00:00","BZN|NO5","Without sequence","18.4","",""
"13/08/2024 23:00:00 - 14/08/2024 00:00:00","BZN|NO5","Without sequence","14.96","",""
"14/08/2024 00:00:00 - 14/08/2024 01:00:00","BZN|NO5","Without sequence","17.3","",""
"14/08/2024 01:00:00 - 14/08/2024 02:00:00","BZN|NO5","Without sequence","16.6","",""
"14/08/2024 02:00:00 - 14/08/2024 03:00:00","BZN|NO5","Without sequence","15.33","",""
"14/08/2024 03:00:00 - 14/08/2024 04:00:00","BZN|NO5","Without sequence","15.01","",""
"14/08/2024 04:00:00 - 14/08/2024 05:00:00","BZN|NO5","Without sequence","15.46","",""
"14/08/2024 05:00:00 - 14/08/2024 06:00:00","BZN|NO5","Without sequence","16.22","",""
"14/08/2024 06:00:00 - 14/08/2024 07:00:00","BZN|NO5","Without sequence","16.37","",""
"14/08/2024 07:00:00 - 14/08/2024 08:00:00","BZN|NO5","Without sequence","17.3","",""
"14/08/2024 08:00:00 - 14/08/2024 09:00:00","BZN|NO5","Without sequence","19.69","",""
"14/08/2024 09:00:00 - 14/08/2024 10:00:00","BZN|NO5","Without sequence","20.86","",""
"14/08/2024 10:00:00 - 14/08/2024 11:00:00","BZN|NO5","Without sequence","20.31","",""
"14/08/2024 11:00:00 - 14/08/2024 12:00:00","BZN|NO5","Without sequence","17.97","",""
"14/08/2024 12:00:00 - 14/08/2024 13:00:00","BZN|NO5","Without sequence","17.46","",""
"14/08/2024 13:00:00 - 14/08/2024 14:00:00","BZN|NO5","Without sequence","16.96","",""
"14/08/2024 14:00:00 - 14/08/2024 15:00:00","BZN|NO5","Without sequence","16.77","",""
"14/08/2024 15:00:00 - 14/08/2024 16:00:00","BZN|NO5","Without sequence","16.83","",""
"14/08/2024 16:00:00 - 14/08/2024 17:00:00","BZN|NO5","Without sequence","17.0","",""
"14/08/2024 17:00:00 - 14/08/2024 18:00:00","BZN|NO5","Without sequence","18.96","",""
"14/08/2024 18:00:00 - 14/08/2024 19:00:00","BZN|NO5","Without sequence","20.94","",""
"14/08/2024 19:00:00 - 14/08/2024 20:00:00","BZN|NO5","Without sequence","19.88","",""
"14/08/2024 20:00:00 - 14/08/2024 21:00:00","BZN|NO5","Without sequence","17.97","",""
"14/08/2024 21:00:00 - 14/08/2024 22:00:00","BZN|NO5","Without sequence","16.98","",""
"14/08/2024 22:00:00 - 14/08/2024 23:00:00","BZN|NO5","Without sequence","18.7","",""
"14/08/2024 23:00:00 - 15/08/2024 00:00:00","BZN|NO5","Without sequence","15.15","",""
"15/08/2024 00:00:00 - 15/08/2024 01:00:00","BZN|NO5","Without sequence","18.16","",""
"15/08/2024 01:00:00 - 15/08/2024 02:00:00","BZN|NO5","Without sequence","16.74","",""
"15/08/2024 02:00:00 - 15/08/2024 03:00:00","BZN|NO5","Without sequence","15.86","",""
"15/08/2024 03:00:00 - 15/08/2024 04:00:00","BZN|NO5","Without sequence","15.78","",""
"15/08/2024 04:00:00 - 15/08/2024 05:00:00","BZN|NO5","Without sequence","15.62","",""
"15/08/2024 05:00:00 - 15/08/2024 06:00:00","BZN|NO5","Without sequence","15.87","",""
"15/08/2024 06:00:00 - 15/08/2024 07:00:00","BZN|NO5","Without sequence","18.06","",""
"15/08/2024 07:00:00 - 15/08/2024 08:00:00","BZN|NO5","Without sequence","18.63","",""
"15/08/2024 08:00:00 - 15/08/2024 09:00:00","BZN|NO5","Without sequence","19.96","",""
"15/08/2024 09:00:00 - 15/08/2024 10:00:00","BZN|NO5","Without sequence","19.94","",""
"15/08/2024 10:00:00 - 15/08/2024 11:00:00","BZN|NO5","Without sequence","19.67","",""
"15/08/2024 11:00:00 - 15/08/2024 12:00:00","BZN|NO5","Without sequence","19.94","",""
"15/08/2024 12:00:00 - 15/08/2024 13:00:00","BZN|NO5","Without sequence","15.11","",""
"15/08/2024 13:00:00 - 15/08/2024 14:00:00","BZN|NO5","Without sequence","9.94","",""
"15/08/2024 14:00:00 - 15/08/2024 15:00:00","BZN|NO5","Without sequence","10.01","",""
"15/08/2024 15:00:00 - 15/08/2024 16:00:00","BZN|NO5","Without sequence","15.8","",""
"15/08/2024 16:00:00 - 15/08/2024 17:00:00","BZN|NO5","Without sequence","22.64","",""
"15/08/2024 17:00:00 - 15/08/2024 18:00:00","BZN|NO5","Without sequence","18.98","",""
"15/08/2024 18:00:00 - 15/08/2024 19:00:00","BZN|NO5","Without sequence","18.67","",""
"15/08/2024 19:00:00 - 15/08/2024 20:00:00","BZN|NO5","Without sequence","18.33","",""
"15/08/2024 20:00:00 - 15/08/2024 21:00:00","BZN|NO5","Without sequence","18.35","",""
"15/08/2024 21:00:00 - 15/08/2024 22:00:00","BZN|NO5","Without sequence","18.19","",""
"15/08/2024 22:00:00 - 15/08/2024 23:00:00","BZN|NO5","Without sequence","18.2","",""
"15/08/2024 23:00:00 - 16/08/2024 00:00:00","BZN|NO5","Without sequence","16.4","",""
"16/08/2024 00:00:00 - 16/08/2024 01:00:00","BZN|NO5","Without sequence","14.12","",""
"16/08/2024 01:00:00 - 16/08/2024 02:00:00","BZN|NO5","Without sequence","11.72","",""
"16/08/2024 02:00:00 - 16/08/2024 03:00:00","BZN|NO5","Without sequence","9.5","",""
"16/08/2024 03:00:00 - 16/08/2024 04:00:00","BZN|NO5","Without sequence","9.49","",""
"16/08/2024 04:00:00 - 16/08/2024 05:00:00","BZN|NO5","Without sequence","9.49","",""
"16/08/2024 05:00:00 - 16/08/2024 06:00:00","BZN|NO5","Without sequence","8.24","",""
"16/08/2024 06:00:00 - 16/08/2024 07:00:00","BZN|NO5","Without sequence","12.65","",""
"16/08/2024 07:00:00 - 16/08/2024 08:00:00","BZN|NO5","Without sequence","16.98","",""
"16/08/2024 08:00:00 - 16/08/2024 09:00:00","BZN|NO5","Without sequence","17.71","",""
"16/08/2024 09:00:00 - 16/08/2024 10:00:00","BZN|NO5","Without sequence","18.43","",""
"16/08/2024 10:00:00 - 16/08/2024 11:00:00","BZN|NO5","Without sequence","20.29","",""
"16/08/2024 11:00:00 - 16/08/2024 12:00:00","BZN|NO5","Without sequence","24.99","",""
"16/08/2024 12:00:00 - 16/08/2024 13:00:00","BZN|NO5","Without sequence","41.93","",""
"16/08/2024 13:00:00 - 16/08/2024 14:00:00","BZN|NO5","Without sequence","30.46","",""
"16/08/2024 14:00:00 - 16/08/2024 15:00:00","BZN|NO5","Without sequence","24.99","",""
"16/08/2024 15:00:00 - 16/08/2024 16:00:00","BZN|NO5","Without sequence","14.62","",""
"16/08/2024 16:00:00 - 16/08/2024 17:00:00","BZN|NO5","Without sequence","14.78","",""
"16/08/2024 17:00:00 - 16/08/2024 18:00:00","BZN|NO5","Without sequence","14.58","",""
"16/08/2024 18:00:00 - 16/08/2024 19:00:00","BZN|NO5","Without sequence","14.35","",""
"16/08/2024 19:00:00 - 16/08/2024 20:00:00","BZN|NO5","Without sequence","14.85","",""
"16/08/2024 20:00:00 - 16/08/2024 21:00:00","BZN|NO5","Without sequence","14.88","",""
"16/08/2024 21:00:00 - 16/08/2024 22:00:00","BZN|NO5","Without sequence","14.39","",""
"16/08/2024 22:00:00 - 16/08/2024 23:00:00","BZN|NO5","Without sequence","13.66","",""
"16/08/2024 23:00:00 - 17/08/2024 00:00:00","BZN|NO5","Without sequence","11.32","",""
"17/08/2024 00:00:00 - 17/08/2024 01:00:00","BZN|NO5","Without sequence","11.77","",""
"17/08/2024 01:00:00 - 17/08/2024 02:00:00","BZN|NO5","Without sequence","9.6","",""
"17/08/2024 02:00:00 - 17/08/2024 03:00:00","BZN|NO5","Without sequence","8.06","",""
"17/08/2024 03:00:00 - 17/08/2024 04:00:00","BZN|NO5","Without sequence","7.93","",""
"17/08/2024 04:00:00 - 17/08/2024 05:00:00","BZN|NO5","Without sequence","7.71","",""
"17/08/2024 05:00:00 - 17/08/2024 06:00:00","BZN|NO5","Without sequence","7.98","",""
"17/08/2024 06:00:00 - 17/08/2024 07:00:00","BZN|NO5","Without sequence","8.38","",""
"17/08/2024 07:00:00 - 17/08/2024 08:00:00","BZN|NO5","Without sequence","10.11","",""
"17/08/2024 08:00:00 - 17/08/2024 09:00:00","BZN|NO5","Without sequence","11.89","",""
"17/08/2024 09:00:00 - 17/08/2024 10:00:00","BZN|NO5","Without sequence","12.41","",""
"17/08/2024 10:00:00 - 17/08/2024 11:00:00","BZN|NO5","Without sequence","11.96","",""
"17/08/2024 11:00:00 - 17/08/2024 12:00:00","BZN|NO5","Without sequence","11.08","",""
"17/08/2024 12:00:00 - 17/08/2024 13:00:00","BZN|NO5","Without sequence","10.13","",""
"17/08/2024 13:00:00 - 17/08/2024 14:00:00","BZN|NO5","Without sequence","9.57","",""
"17/08/2024 14:00:00 - 17/08/2024 15:00:00","BZN|NO5","Without sequence","9.49","",""
"17/08/2024 15:00:00 - 17/08/2024 16:00:00","BZN|NO5","Without sequence","10.45","",""
"17/08/2024 16:00:00 - 17/08/2024 17:00:00","BZN|NO5","Without sequence","12.37","",""
"17/08/2024 17:00:00 - 17/08/2024 18:00:00","BZN|NO5","Without sequence","14.21","",""
"17/08/2024 18:00:00 - 17/08/2024 19:00:00","BZN|NO5","Without sequence","14.06","",""
"17/08/2024 19:00:00 - 17/08/2024 20:00:00","BZN|NO5","Without sequence","14.35","",""
"17/08/2024 20:00:00 - 17/08/2024 21:00:00","BZN|NO5","Without sequence","14.37","",""
"17/08/2024 21:00:00 - 17/08/2024 22:00:00","BZN|NO5","Without sequence","14.18","",""
"17/08/2024 22:00:00 - 17/08/2024 23:00:00","BZN|NO5","Without sequence","13.77","",""
"17/08/2024 23:00:00 - 18/08/2024 00:00:00","BZN|NO5","Without sequence","11.92","",""
"18/08/2024 00:00:00 - 18/08/2024 01:00:00","BZN|NO5","Without sequence","8.98","",""
"18/08/2024 01:00:00 - 18/08/2024 02:00:00","BZN|NO5","Without sequence","8.23","",""
"18/08/2024 02:00:00 - 18/08/2024 03:00:00","BZN|NO5","Without sequence","9.2","",""
"18/08/2024 03:00:00 - 18/08/2024 04:00:00","BZN|NO5","Without sequence","9.99","",""
"18/08/2024 04:00:00 - 18/08/2024 05:00:00","BZN|NO5","Without sequence","10.15","",""
"18/08/2024 05:00:00 - 18/08/2024 06:00:00","BZN|NO5","Without sequence","10.27","",""
"18/08/2024 06:00:00 - 18/08/2024 07:00:00","BZN|NO5","Without sequence","10.0","",""
"18/08/2024 07:00:00 - 18/08/2024 08:00:00","BZN|NO5","Without sequence","10.29","",""
"18/08/2024 08:00:00 - 18/08/2024 09:00:00","BZN|NO5","Without sequence","10.87","",""
"18/08/2024 09:00:00 - 18/08/2024 10:00:00","BZN|NO5","Without sequence","10.88","",""
"18/08/2024 10:00:00 - 18/08/2024 11:00:00","BZN|NO5","Without sequence","10.63","",""
"18/08/2024 11:00:00 - 18/08/2024 12:00:00","BZN|NO5","Without sequence","10.0","",""
"18/08/2024 12:00:00 - 18/08/2024 13:00:00","BZN|NO5","Without sequence","10.0","",""
"18/08/2024 13:00:00 - 18/08/2024 14:00:00","BZN|NO5","Without sequence","10.07","",""
"18/08/2024 14:00:00 - 18/08/2024 15:00:00","BZN|NO5","Without sequence","9.53","",""
"18/08/2024 15:00:00 - 18/08/2024 16:00:00","BZN|NO5","Without sequence","9.72","",""
"18/08/2024 16:00:00 - 18/08/2024 17:00:00","BZN|NO5","Without sequence","10.19","",""
"18/08/2024 17:00:00 - 18/08/2024 18:00:00","BZN|NO5","Without sequence","10.46","",""
"18/08/2024 18:00:00 - 18/08/2024 19:00:00","BZN|NO5","Without sequence","10.67","",""
"18/08/2024 19:00:00 - 18/08/2024 20:00:00","BZN|NO5","Without sequence","10.69","",""
"18/08/2024 20:00:00 - 18/08/2024 21:00:00","BZN|NO5","Without sequence","9.02","",""
"18/08/2024 21:00:00 - 18/08/2024 22:00:00","BZN|NO5","Without sequence","7.44","",""
"18/08/2024 22:00:00 - 18/08/2024 23:00:00","BZN|NO5","Without sequence","7.44","",""
"18/08/2024 23:00:00 - 19/08/2024 00:00:00","BZN|NO5","Without sequence","7.16","",""
"19/08/2024 00:00:00 - 19/08/2024 01:00:00","BZN|NO5","Without sequence","6.94","",""
"19/08/2024 01:00:00 - 19/08/2024 02:00:00","BZN|NO5","Without sequence","6.64","",""
"19/08/2024 02:00:00 - 19/08/2024 03:00:00","BZN|NO5","Without sequence","6.5","",""
"19/08/2024 03:00:00 - 19/08/2024 04:00:00","BZN|NO5","Without sequence","6.27","",""
"19/08/2024 04:00:00 - 19/08/2024 05:00:00","BZN|NO5","Without sequence","6.31","",""
"19/08/2024 05:00:00 - 19/08/2024 06:00:00","BZN|NO5","Without sequence","6.64","",""
"19/08/2024 06:00:00 - 19/08/2024 07:00:00","BZN|NO5","Without sequence","6.57","",""
"19/08/2024 07:00:00 - 19/08/2024 08:00:00","BZN|NO5","Without sequence","10.31","",""
"19/08/2024 08:00:00 - 19/08/2024 09:00:00","BZN|NO5","Without sequence","11.98","",""
"19/08/2024 09:00:00 - 19/08/2024 10:00:00","BZN|NO5","Without sequence","9.89","",""
"19/08/2024 10:00:00 - 19/08/2024 11:00:00","BZN|NO5","Without sequence","9.98","",""
"19/08/2024 11:00:00 - 19/08/2024 12:00:00","BZN|NO5","Without sequence","10.0","",""
"19/08/2024 12:00:00 - 19/08/2024 13:00:00","BZN|NO5","Without sequence","9.84","",""
"19/08/2024 13:00:00 - 19/08/2024 14:00:00","BZN|NO5","Without sequence","9.64","",""
"19/08/2024 14:00:00 - 19/08/2024 15:00:00","BZN|NO5","Without sequence","9.93","",""
"19/08/2024 15:00:00 - 19/08/2024 16:00:00","BZN|NO5","Without sequence","9.92","",""
"19/08/2024 16:00:00 - 19/08/2024 17:00:00","BZN|NO5","Without sequence","9.97","",""
"19/08/2024 17:00:00 - 19/08/2024 18:00:00","BZN|NO5","Without sequence","12.06","",""
"19/08/2024 18:00:00 - 19/08/2024 19:00:00","BZN|NO5","Without sequence","13.36","",""
"19/08/2024 19:00:00 - 19/08/2024 20:00:00","BZN|NO5","Without sequence","13.97","",""
"19/08/2024 20:00:00 - 19/08/2024 21:00:00","BZN|NO5","Without sequence","12.67","",""
"19/08/2024 21:00:00 - 19/08/2024 22:00:00","BZN|NO5","Without sequence","11.9","",""
"19/08/2024 22:00:00 - 19/08/2024 23:00:00","BZN|NO5","Without sequence","9.91","",""
"19/08/2024 23:00:00 - 20/08/2024 00:00:00","BZN|NO5","Without sequence","8.24","",""
"20/08/2024 00:00:00 - 20/08/2024 01:00:00","BZN|NO5","Without sequence","4.22","",""
"20/08/2024 01:00:00 - 20/08/2024 02:00:00","BZN|NO5","Without sequence","3.89","",""
"20/08/2024 02:00:00 - 20/08/2024 03:00:00","BZN|NO5","Without sequence","3.8","",""
"20/08/2024 03:00:00 - 20/08/2024 04:00:00","BZN|NO5","Without sequence","3.79","",""
"20/08/2024 04:00:00 - 20/08/2024 05:00:00","BZN|NO5","Without sequence","3.99","",""
"20/08/2024 05:00:00 - 20/08/2024 06:00:00","BZN|NO5","Without sequence","4.14","",""
"20/08/2024 06:00:00 - 20/08/2024 07:00:00","BZN|NO5","Without sequence","5.18","",""
"20/08/2024 07:00:00 - 20/08/2024 08:00:00","BZN|NO5","Without sequence","7.48","",""
"20/08/2024 08:00:00 - 20/08/2024 09:00:00","BZN|NO5","Without sequence","8.91","",""
"20/08/2024 09:00:00 - 20/08/2024 10:00:00","BZN|NO5","Without sequence","8.97","",""
"20/08/2024 10:00:00 - 20/08/2024 11:00:00","BZN|NO5","Without sequence","7.71","",""
"20/08/2024 11:00:00 - 20/08/2024 12:00:00","BZN|NO5","Without sequence","6.97","",""
"20/08/2024 12:00:00 - 20/08/2024 13:00:00","BZN|NO5","Without sequence","7.39","",""
"20/08/2024 13:00:00 - 20/08/2024 14:00:00","BZN|NO5","Without sequence","5.78","",""
"20/08/2024 14:00:00 - 20/08/2024 15:00:00","BZN|NO5","Without sequence","5.33","",""
"20/08/2024 15:00:00 - 20/08/2024 16:00:00","BZN|NO5","Without sequence","5.1","",""
"20/08/2024 16:00:00 - 20/08/2024 17:00:00","BZN|NO5","Without sequence","6.15","",""
"20/08/2024 17:00:00 - 20/08/2024 18:00:00","BZN|NO5","Without sequence","6.57","",""
"20/08/2024 18:00:00 - 20/08/2024 19:00:00","BZN|NO5","Without sequence","7.0","",""
"20/08/2024 19:00:00 - 20/08/2024 20:00:00","BZN|NO5","Without sequence","6.54","",""
"20/08/2024 20:00:00 - 20/08/2024 21:00:00","BZN|NO5","Without sequence","5.06","",""
"20/08/2024 21:00:00 - 20/08/2024 22:00:00","BZN|NO5","Without sequence","3.59","",""
"20/08/2024 22:00:00 - 20/08/2024 23:00:00","BZN|NO5","Without sequence","3.25","",""
"20/08/2024 23:00:00 - 21/08/2024 00:00:00","BZN|NO5","Without sequence","3.05","",""
"21/08/2024 00:00:00 - 21/08/2024 01:00:00","BZN|NO5","Without sequence","1.18","",""
"21/08/2024 01:00:00 - 21/08/2024 02:00:00","BZN|NO5","Without sequence","1.06","",""
"21/08/2024 02:00:00 - 21/08/2024 03:00:00","BZN|NO5","Without sequence","1.01","",""
"21/08/2024 03:00:00 - 21/08/2024 04:00:00","BZN|NO5","Without sequence","1.01","",""
"21/08/2024 04:00:00 - 21/08/2024 05:00:00","BZN|NO5","Without sequence","1.01","",""
"21/08/2024 05:00:00 - 21/08/2024 06:00:00","BZN|NO5","Without sequence","1.11","",""
"21/08/2024 06:00:00 - 21/08/2024 07:00:00","BZN|NO5","Without sequence","2.23","",""
"21/08/2024 07:00:00 - 21/08/2024 08:00:00","BZN|NO5","Without sequence","5.0","",""
"21/08/2024 08:00:00 - 21/08/2024 09:00:00","BZN|NO5","Without sequence","8.35","",""
"21/08/2024 09:00:00 - 21/08/2024 10:00:00","BZN|NO5","Without sequence","8.36","",""
"21/08/2024 10:00:00 - 21/08/2024 11:00:00","BZN|NO5","Without sequence","2.95","",""
"21/08/2024 11:00:00 - 21/08/2024 12:00:00","BZN|NO5","Without sequence","1.86","",""
"21/08/2024 12:00:00 - 21/08/2024 13:00:00","BZN|NO5","Without sequence","0.43","",""
"21/08/2024 13:00:00 - 21/08/2024 14:00:00","BZN|NO5","Without sequence","0.0","",""
"21/08/2024 14:00:00 - 21/08/2024 15:00:00","BZN|NO5","Without sequence","-0.07","",""
"21/08/2024 15:00:00 - 21/08/2024 16:00:00","BZN|NO5","Without sequence","-0.01","",""
"21/08/2024 16:00:00 - 21/08/2024 17:00:00","BZN|NO5","Without sequence","1.4","",""
"21/08/2024 17:00:00 - 21/08/2024 18:00:00","BZN|NO5","Without sequence","3.96","",""
"21/08/2024 18:00:00 - 21/08/2024 19:00:00","BZN|NO5","Without sequence","8.58","",""
"21/08/2024 19:00:00 - 21/08/2024 20:00:00","BZN|NO5","Without sequence","7.4","",""
"21/08/2024 20:00:00 - 21/08/2024 21:00:00","BZN|NO5","Without sequence","5.38","",""
"21/08/2024 21:00:00 - 21/08/2024 22:00:00","BZN|NO5","Without sequence","5.37","",""
"21/08/2024 22:00:00 - 21/08/2024 23:00:00","BZN|NO5","Without sequence","5.74","",""
"21/08/2024 23:00:00 - 22/08/2024 00:00:00","BZN|NO5","Without sequence","5.21","",""
"22/08/2024 00:00:00 - 22/08/2024 01:00:00","BZN|NO5","Without sequence","3.18","",""
"22/08/2024 01:00:00 - 22/08/2024 02:00:00","BZN|NO5","Without sequence","2.56","",""
"22/08/2024 02:00:00 - 22/08/2024 03:00:00","BZN|NO5","Without sequence","2.11","",""
"22/08/2024 03:00:00 - 22/08/2024 04:00:00","BZN|NO5","Without sequence","2.2","",""
"22/08/2024 04:00:00 - 22/08/2024 05:00:00","BZN|NO5","Without sequence","2.69","",""
"22/08/2024 05:00:00 - 22/08/2024 06:00:00","BZN|NO5","Without sequence","3.07","",""
"22/08/2024 06:00:00 - 22/08/2024 07:00:00","BZN|NO5","Without sequence","4.92","",""
"22/08/2024 07:00:00 - 22/08/2024 08:00:00","BZN|NO5","Without sequence","11.07","",""
"22/08/2024 08:00:00 - 22/08/2024 09:00:00","BZN|NO5","Without sequence","15.37","",""
"22/08/2024 09:00:00 - 22/08/2024 10:00:00","BZN|NO5","Without sequence","13.94","",""
"22/08/2024 10:00:00 - 22/08/2024 11:00:00","BZN|NO5","Without sequence","6.99","",""
"22/08/2024 11:00:00 - 22/08/2024 12:00:00","BZN|NO5","Without sequence","3.79","",""
"22/08/2024 12:00:00 - 22/08/2024 13:00:00","BZN|NO5","Without sequence","1.14","",""
"22/08/2024 13:00:00 - 22/08/2024 14:00:00","BZN|NO5","Without sequence","-0.61","",""
"22/08/2024 14:00:00 - 22/08/2024 15:00:00","BZN|NO5","Without sequence","-0.07","",""
"22/08/2024 15:00:00 - 22/08/2024 16:00:00","BZN|NO5","Without sequence","1.15","",""
"22/08/2024 16:00:00 - 22/08/2024 17:00:00","BZN|NO5","Without sequence","3.73","",""
"22/08/2024 17:00:00 - 22/08/2024 18:00:00","BZN|NO5","Without sequence","8.35","",""
"22/08/2024 18:00:00 - 22/08/2024 19:00:00","BZN|NO5","Without sequence","7.56","",""
"22/08/2024 19:00:00 - 22/08/2024 20:00:00","BZN|NO5","Without sequence","5.55","",""
"22/08/2024 20:00:00 - 22/08/2024 21:00:00","BZN|NO5","Without sequence","4.84","",""
"22/08/2024 21:00:00 - 22/08/2024 22:00:00","BZN|NO5","Without sequence","4.92","",""
"22/08/2024 22:00:00 - 22/08/2024 23:00:00","BZN|NO5","Without sequence","4.7","",""
"22/08/2024 23:00:00 - 23/08/2024 00:00:00","BZN|NO5","Without sequence","2.69","",""
"23/08/2024 00:00:00 - 23/08/2024 01:00:00","BZN|NO5","Without sequence","2.94","",""
"23/08/2024 01:00:00 - 23/08/2024 02:00:00","BZN|NO5","Without sequence","2.04","",""
"23/08/2024 02:00:00 - 23/08/2024 03:00:00","BZN|NO5","Without sequence","1.6","",""
"23/08/2024 03:00:00 - 23/08/2024 04:00:00","BZN|NO5","Without sequence","1.01","",""
"23/08/2024 04:00:00 - 23/08/2024 05:00:00","BZN|NO5","Without sequence","1.25","",""
"23/08/2024 05:00:00 - 23/08/2024 06:00:00","BZN|NO5","Without sequence","0.8","",""
"23/08/2024 06:00:00 - 23/08/2024 07:00:00","BZN|NO5","Without sequence","2.18","",""
"23/08/2024 07:00:00 - 23/08/2024 08:00:00","BZN|NO5","Without sequence","4.32","",""
"23/08/2024 08:00:00 - 23/08/2024 09:00:00","BZN|NO5","Without sequence","5.73","",""
"23/08/2024 09:00:00 - 23/08/2024 10:00:00","BZN|NO5","Without sequence","4.06","",""
"23/08/2024 10:00:00 - 23/08/2024 11:00:00","BZN|NO5","Without sequence","1.22","",""
"23/08/2024 11:00:00 - 23/08/2024 12:00:00","BZN|NO5","Without sequence","0.01","",""
"23/08/2024 12:00:00 - 23/08/2024 13:00:00","BZN|NO5","Without sequence","-0.07","",""
"23/08/2024 13:00:00 - 23/08/2024 14:00:00","BZN|NO5","Without sequence","-0.8","",""
"23/08/2024 14:00:00 - 23/08/2024 15:00:00","BZN|NO5","Without sequence","-1.76","",""
"23/08/2024 15:00:00 - 23/08/2024 16:00:00","BZN|NO5","Without sequence","-0.81","",""
"23/08/2024 16:00:00 - 23/08/2024 17:00:00","BZN|NO5","Without sequence","0.32","",""
"23/08/2024 17:00:00 - 23/08/2024 18:00:00","BZN|NO5","Without sequence","2.64","",""
"23/08/2024 18:00:00 - 23/08/2024 19:00:00","BZN|NO5","Without sequence","5.83","",""
"23/08/2024 19:00:00 - 23/08/2024 20:00:00","BZN|NO5","Without sequence","5.0","",""
"23/08/2024 20:00:00 - 23/08/2024 21:00:00","BZN|NO5","Without sequence","4.96","",""
"23/08/2024 21:00:00 - 23/08/2024 22:00:00","BZN|NO5","Without sequence","6.11","",""
"23/08/2024 22:00:00 - 23/08/2024 23:00:00","BZN|NO5","Without sequence","6.13","",""
"23/08/2024 23:00:00 - 24/08/2024 00:00:00","BZN|NO5","Without sequence","4.92","",""
"24/08/2024 00:00:00 - 24/08/2024 01:00:00","BZN|NO5","Without sequence","2.11","",""
"24/08/2024 01:00:00 - 24/08/2024 02:00:00","BZN|NO5","Without sequence","1.61","",""
"24/08/2024 02:00:00 - 24/08/2024 03:00:00","BZN|NO5","Without sequence","1.06","",""
"24/08/2024 03:00:00 - 24/08/2024 04:00:00","BZN|NO5","Without sequence","1.01","",""
"24/08/2024 04:00:00 - 24/08/2024 05:00:00","BZN|NO5","Without sequence","1.01","",""
"24/08/2024 05:00:00 - 24/08/2024 06:00:00","BZN|NO5","Without sequence","1.12","",""
"24/08/2024 06:00:00 - 24/08/2024 07:00:00","BZN|NO5","Without sequence","1.1","",""
"24/08/2024 07:00:00 - 24/08/2024 08:00:00","BZN|NO5","Without sequence","2.03","",""
"24/08/2024 08:00:00 - 24/08/2024 09:00:00","BZN|NO5","Without sequence","2.29","",""
"24/08/2024 09:00:00 - 24/08/2024 10:00:00","BZN|NO5","Without sequence","2.96","",""
"24/08/2024 10:00:00 - 24/08/2024 11:00:00","BZN|NO5","Without sequence","1.23","",""
"24/08/2024 11:00:00 - 24/08/2024 12:00:00","BZN|NO5","Without sequence","-0.03","",""
"24/08/2024 12:00:00 - 24/08/2024 13:00:00","BZN|NO5","Without sequence","-2.55","",""
"24/08/2024 13:00:00 - 24/08/2024 14:00:00","BZN|NO5","Without sequence","-5.09","",""
"24/08/2024 14:00:00 - 24/08/2024 15:00:00","BZN|NO5","Without sequence","-5.09","",""
"24/08/2024 15:00:00 - 24/08/2024 16:00:00","BZN|NO5","Without sequence","-1.5","",""
"24/08/2024 16:00:00 - 24/08/2024 17:00:00","BZN|NO5","Without sequence","1.0","",""
"24/08/2024 17:00:00 - 24/08/2024 18:00:00","BZN|NO5","Without sequence","1.18","",""
"24/08/2024 18:00:00 - 24/08/2024 19:00:00","BZN|NO5","Without sequence","3.12","",""
"24/08/2024 19:00:00 - 24/08/2024 20:00:00","BZN|NO5","Without sequence","2.93","",""
"24/08/2024 20:00:00 - 24/08/2024 21:00:00","BZN|NO5","Without sequence","2.85","",""
"24/08/2024 21:00:00 - 24/08/2024 22:00:00","BZN|NO5","Without sequence","2.67","",""
"24/08/2024 22:00:00 - 24/08/2024 23:00:00","BZN|NO5","Without sequence","2.33","",""
