"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"31/05/2022 00:00:00 - 31/05/2022 01:00:00","BZN|NO5","Without sequence","168.95","",""
"31/05/2022 01:00:00 - 31/05/2022 02:00:00","BZN|NO5","Without sequence","153.97","",""
"31/05/2022 02:00:00 - 31/05/2022 03:00:00","BZN|NO5","Without sequence","150.79","",""
"31/05/2022 03:00:00 - 31/05/2022 04:00:00","BZN|NO5","Without sequence","150.26","",""
"31/05/2022 04:00:00 - 31/05/2022 05:00:00","BZN|NO5","Without sequence","149.87","",""
"31/05/2022 05:00:00 - 31/05/2022 06:00:00","BZN|NO5","Without sequence","153.56","",""
"31/05/2022 06:00:00 - 31/05/2022 07:00:00","BZN|NO5","Without sequence","164.78","",""
"31/05/2022 07:00:00 - 31/05/2022 08:00:00","BZN|NO5","Without sequence","176.8","",""
"31/05/2022 08:00:00 - 31/05/2022 09:00:00","BZN|NO5","Without sequence","200.37","",""
"31/05/2022 09:00:00 - 31/05/2022 10:00:00","BZN|NO5","Without sequence","199.93","",""
"31/05/2022 10:00:00 - 31/05/2022 11:00:00","BZN|NO5","Without sequence","194.41","",""
"31/05/2022 11:00:00 - 31/05/2022 12:00:00","BZN|NO5","Without sequence","187.89","",""
"31/05/2022 12:00:00 - 31/05/2022 13:00:00","BZN|NO5","Without sequence","185.7","",""
"31/05/2022 13:00:00 - 31/05/2022 14:00:00","BZN|NO5","Without sequence","178.37","",""
"31/05/2022 14:00:00 - 31/05/2022 15:00:00","BZN|NO5","Without sequence","176.88","",""
"31/05/2022 15:00:00 - 31/05/2022 16:00:00","BZN|NO5","Without sequence","172.75","",""
"31/05/2022 16:00:00 - 31/05/2022 17:00:00","BZN|NO5","Without sequence","174.55","",""
"31/05/2022 17:00:00 - 31/05/2022 18:00:00","BZN|NO5","Without sequence","174.05","",""
"31/05/2022 18:00:00 - 31/05/2022 19:00:00","BZN|NO5","Without sequence","174.01","",""
"31/05/2022 19:00:00 - 31/05/2022 20:00:00","BZN|NO5","Without sequence","168.93","",""
"31/05/2022 20:00:00 - 31/05/2022 21:00:00","BZN|NO5","Without sequence","169.35","",""
"31/05/2022 21:00:00 - 31/05/2022 22:00:00","BZN|NO5","Without sequence","169.2","",""
"31/05/2022 22:00:00 - 31/05/2022 23:00:00","BZN|NO5","Without sequence","168.93","",""
"31/05/2022 23:00:00 - 01/06/2022 00:00:00","BZN|NO5","Without sequence","154.01","",""
"01/06/2022 00:00:00 - 01/06/2022 01:00:00","BZN|NO5","Without sequence","160.07","",""
"01/06/2022 01:00:00 - 01/06/2022 02:00:00","BZN|NO5","Without sequence","157.4","",""
"01/06/2022 02:00:00 - 01/06/2022 03:00:00","BZN|NO5","Without sequence","153.24","",""
"01/06/2022 03:00:00 - 01/06/2022 04:00:00","BZN|NO5","Without sequence","152.93","",""
"01/06/2022 04:00:00 - 01/06/2022 05:00:00","BZN|NO5","Without sequence","153.61","",""
"01/06/2022 05:00:00 - 01/06/2022 06:00:00","BZN|NO5","Without sequence","151.84","",""
"01/06/2022 06:00:00 - 01/06/2022 07:00:00","BZN|NO5","Without sequence","164.91","",""
"01/06/2022 07:00:00 - 01/06/2022 08:00:00","BZN|NO5","Without sequence","178.93","",""
"01/06/2022 08:00:00 - 01/06/2022 09:00:00","BZN|NO5","Without sequence","187.61","",""
"01/06/2022 09:00:00 - 01/06/2022 10:00:00","BZN|NO5","Without sequence","200.22","",""
"01/06/2022 10:00:00 - 01/06/2022 11:00:00","BZN|NO5","Without sequence","194.91","",""
"01/06/2022 11:00:00 - 01/06/2022 12:00:00","BZN|NO5","Without sequence","190.52","",""
"01/06/2022 12:00:00 - 01/06/2022 13:00:00","BZN|NO5","Without sequence","183.89","",""
"01/06/2022 13:00:00 - 01/06/2022 14:00:00","BZN|NO5","Without sequence","179.13","",""
"01/06/2022 14:00:00 - 01/06/2022 15:00:00","BZN|NO5","Without sequence","179.13","",""
"01/06/2022 15:00:00 - 01/06/2022 16:00:00","BZN|NO5","Without sequence","173.36","",""
"01/06/2022 16:00:00 - 01/06/2022 17:00:00","BZN|NO5","Without sequence","172.8","",""
"01/06/2022 17:00:00 - 01/06/2022 18:00:00","BZN|NO5","Without sequence","183.09","",""
"01/06/2022 18:00:00 - 01/06/2022 19:00:00","BZN|NO5","Without sequence","202.02","",""
"01/06/2022 19:00:00 - 01/06/2022 20:00:00","BZN|NO5","Without sequence","183.05","",""
"01/06/2022 20:00:00 - 01/06/2022 21:00:00","BZN|NO5","Without sequence","179.71","",""
"01/06/2022 21:00:00 - 01/06/2022 22:00:00","BZN|NO5","Without sequence","182.32","",""
"01/06/2022 22:00:00 - 01/06/2022 23:00:00","BZN|NO5","Without sequence","178.82","",""
"01/06/2022 23:00:00 - 02/06/2022 00:00:00","BZN|NO5","Without sequence","160.06","",""
"02/06/2022 00:00:00 - 02/06/2022 01:00:00","BZN|NO5","Without sequence","152.27","",""
"02/06/2022 01:00:00 - 02/06/2022 02:00:00","BZN|NO5","Without sequence","149.02","",""
"02/06/2022 02:00:00 - 02/06/2022 03:00:00","BZN|NO5","Without sequence","148.41","",""
"02/06/2022 03:00:00 - 02/06/2022 04:00:00","BZN|NO5","Without sequence","148.32","",""
"02/06/2022 04:00:00 - 02/06/2022 05:00:00","BZN|NO5","Without sequence","147.98","",""
"02/06/2022 05:00:00 - 02/06/2022 06:00:00","BZN|NO5","Without sequence","148.39","",""
"02/06/2022 06:00:00 - 02/06/2022 07:00:00","BZN|NO5","Without sequence","164.51","",""
"02/06/2022 07:00:00 - 02/06/2022 08:00:00","BZN|NO5","Without sequence","175.38","",""
"02/06/2022 08:00:00 - 02/06/2022 09:00:00","BZN|NO5","Without sequence","184.92","",""
"02/06/2022 09:00:00 - 02/06/2022 10:00:00","BZN|NO5","Without sequence","178.35","",""
"02/06/2022 10:00:00 - 02/06/2022 11:00:00","BZN|NO5","Without sequence","168.42","",""
"02/06/2022 11:00:00 - 02/06/2022 12:00:00","BZN|NO5","Without sequence","162.31","",""
"02/06/2022 12:00:00 - 02/06/2022 13:00:00","BZN|NO5","Without sequence","156.9","",""
"02/06/2022 13:00:00 - 02/06/2022 14:00:00","BZN|NO5","Without sequence","149.14","",""
"02/06/2022 14:00:00 - 02/06/2022 15:00:00","BZN|NO5","Without sequence","146.85","",""
"02/06/2022 15:00:00 - 02/06/2022 16:00:00","BZN|NO5","Without sequence","148.88","",""
"02/06/2022 16:00:00 - 02/06/2022 17:00:00","BZN|NO5","Without sequence","158.13","",""
"02/06/2022 17:00:00 - 02/06/2022 18:00:00","BZN|NO5","Without sequence","166.19","",""
"02/06/2022 18:00:00 - 02/06/2022 19:00:00","BZN|NO5","Without sequence","174.0","",""
"02/06/2022 19:00:00 - 02/06/2022 20:00:00","BZN|NO5","Without sequence","170.5","",""
"02/06/2022 20:00:00 - 02/06/2022 21:00:00","BZN|NO5","Without sequence","169.9","",""
"02/06/2022 21:00:00 - 02/06/2022 22:00:00","BZN|NO5","Without sequence","170.0","",""
"02/06/2022 22:00:00 - 02/06/2022 23:00:00","BZN|NO5","Without sequence","165.02","",""
"02/06/2022 23:00:00 - 03/06/2022 00:00:00","BZN|NO5","Without sequence","162.33","",""
"03/06/2022 00:00:00 - 03/06/2022 01:00:00","BZN|NO5","Without sequence","151.9","",""
"03/06/2022 01:00:00 - 03/06/2022 02:00:00","BZN|NO5","Without sequence","149.56","",""
"03/06/2022 02:00:00 - 03/06/2022 03:00:00","BZN|NO5","Without sequence","148.84","",""
"03/06/2022 03:00:00 - 03/06/2022 04:00:00","BZN|NO5","Without sequence","148.76","",""
"03/06/2022 04:00:00 - 03/06/2022 05:00:00","BZN|NO5","Without sequence","148.75","",""
"03/06/2022 05:00:00 - 03/06/2022 06:00:00","BZN|NO5","Without sequence","149.35","",""
"03/06/2022 06:00:00 - 03/06/2022 07:00:00","BZN|NO5","Without sequence","160.92","",""
"03/06/2022 07:00:00 - 03/06/2022 08:00:00","BZN|NO5","Without sequence","172.92","",""
"03/06/2022 08:00:00 - 03/06/2022 09:00:00","BZN|NO5","Without sequence","181.54","",""
"03/06/2022 09:00:00 - 03/06/2022 10:00:00","BZN|NO5","Without sequence","177.33","",""
"03/06/2022 10:00:00 - 03/06/2022 11:00:00","BZN|NO5","Without sequence","168.32","",""
"03/06/2022 11:00:00 - 03/06/2022 12:00:00","BZN|NO5","Without sequence","161.85","",""
"03/06/2022 12:00:00 - 03/06/2022 13:00:00","BZN|NO5","Without sequence","158.04","",""
"03/06/2022 13:00:00 - 03/06/2022 14:00:00","BZN|NO5","Without sequence","150.23","",""
"03/06/2022 14:00:00 - 03/06/2022 15:00:00","BZN|NO5","Without sequence","150.01","",""
"03/06/2022 15:00:00 - 03/06/2022 16:00:00","BZN|NO5","Without sequence","149.33","",""
"03/06/2022 16:00:00 - 03/06/2022 17:00:00","BZN|NO5","Without sequence","153.82","",""
"03/06/2022 17:00:00 - 03/06/2022 18:00:00","BZN|NO5","Without sequence","160.61","",""
"03/06/2022 18:00:00 - 03/06/2022 19:00:00","BZN|NO5","Without sequence","166.01","",""
"03/06/2022 19:00:00 - 03/06/2022 20:00:00","BZN|NO5","Without sequence","167.51","",""
"03/06/2022 20:00:00 - 03/06/2022 21:00:00","BZN|NO5","Without sequence","167.39","",""
"03/06/2022 21:00:00 - 03/06/2022 22:00:00","BZN|NO5","Without sequence","166.35","",""
"03/06/2022 22:00:00 - 03/06/2022 23:00:00","BZN|NO5","Without sequence","161.58","",""
"03/06/2022 23:00:00 - 04/06/2022 00:00:00","BZN|NO5","Without sequence","152.48","",""
"04/06/2022 00:00:00 - 04/06/2022 01:00:00","BZN|NO5","Without sequence","146.84","",""
"04/06/2022 01:00:00 - 04/06/2022 02:00:00","BZN|NO5","Without sequence","143.63","",""
"04/06/2022 02:00:00 - 04/06/2022 03:00:00","BZN|NO5","Without sequence","143.11","",""
"04/06/2022 03:00:00 - 04/06/2022 04:00:00","BZN|NO5","Without sequence","142.79","",""
"04/06/2022 04:00:00 - 04/06/2022 05:00:00","BZN|NO5","Without sequence","142.47","",""
"04/06/2022 05:00:00 - 04/06/2022 06:00:00","BZN|NO5","Without sequence","142.61","",""
"04/06/2022 06:00:00 - 04/06/2022 07:00:00","BZN|NO5","Without sequence","144.39","",""
"04/06/2022 07:00:00 - 04/06/2022 08:00:00","BZN|NO5","Without sequence","146.96","",""
"04/06/2022 08:00:00 - 04/06/2022 09:00:00","BZN|NO5","Without sequence","164.99","",""
"04/06/2022 09:00:00 - 04/06/2022 10:00:00","BZN|NO5","Without sequence","165.04","",""
"04/06/2022 10:00:00 - 04/06/2022 11:00:00","BZN|NO5","Without sequence","162.09","",""
"04/06/2022 11:00:00 - 04/06/2022 12:00:00","BZN|NO5","Without sequence","146.46","",""
"04/06/2022 12:00:00 - 04/06/2022 13:00:00","BZN|NO5","Without sequence","140.91","",""
"04/06/2022 13:00:00 - 04/06/2022 14:00:00","BZN|NO5","Without sequence","120.08","",""
"04/06/2022 14:00:00 - 04/06/2022 15:00:00","BZN|NO5","Without sequence","97.89","",""
"04/06/2022 15:00:00 - 04/06/2022 16:00:00","BZN|NO5","Without sequence","128.49","",""
"04/06/2022 16:00:00 - 04/06/2022 17:00:00","BZN|NO5","Without sequence","141.42","",""
"04/06/2022 17:00:00 - 04/06/2022 18:00:00","BZN|NO5","Without sequence","158.92","",""
"04/06/2022 18:00:00 - 04/06/2022 19:00:00","BZN|NO5","Without sequence","165.05","",""
"04/06/2022 19:00:00 - 04/06/2022 20:00:00","BZN|NO5","Without sequence","168.06","",""
"04/06/2022 20:00:00 - 04/06/2022 21:00:00","BZN|NO5","Without sequence","174.14","",""
"04/06/2022 21:00:00 - 04/06/2022 22:00:00","BZN|NO5","Without sequence","172.58","",""
"04/06/2022 22:00:00 - 04/06/2022 23:00:00","BZN|NO5","Without sequence","168.75","",""
"04/06/2022 23:00:00 - 05/06/2022 00:00:00","BZN|NO5","Without sequence","163.27","",""
"05/06/2022 00:00:00 - 05/06/2022 01:00:00","BZN|NO5","Without sequence","144.5","",""
"05/06/2022 01:00:00 - 05/06/2022 02:00:00","BZN|NO5","Without sequence","142.03","",""
"05/06/2022 02:00:00 - 05/06/2022 03:00:00","BZN|NO5","Without sequence","140.88","",""
"05/06/2022 03:00:00 - 05/06/2022 04:00:00","BZN|NO5","Without sequence","133.21","",""
"05/06/2022 04:00:00 - 05/06/2022 05:00:00","BZN|NO5","Without sequence","132.1","",""
"05/06/2022 05:00:00 - 05/06/2022 06:00:00","BZN|NO5","Without sequence","124.33","",""
"05/06/2022 06:00:00 - 05/06/2022 07:00:00","BZN|NO5","Without sequence","123.58","",""
"05/06/2022 07:00:00 - 05/06/2022 08:00:00","BZN|NO5","Without sequence","129.77","",""
"05/06/2022 08:00:00 - 05/06/2022 09:00:00","BZN|NO5","Without sequence","136.28","",""
"05/06/2022 09:00:00 - 05/06/2022 10:00:00","BZN|NO5","Without sequence","142.36","",""
"05/06/2022 10:00:00 - 05/06/2022 11:00:00","BZN|NO5","Without sequence","141.65","",""
"05/06/2022 11:00:00 - 05/06/2022 12:00:00","BZN|NO5","Without sequence","143.35","",""
"05/06/2022 12:00:00 - 05/06/2022 13:00:00","BZN|NO5","Without sequence","136.46","",""
"05/06/2022 13:00:00 - 05/06/2022 14:00:00","BZN|NO5","Without sequence","93.83","",""
"05/06/2022 14:00:00 - 05/06/2022 15:00:00","BZN|NO5","Without sequence","101.46","",""
"05/06/2022 15:00:00 - 05/06/2022 16:00:00","BZN|NO5","Without sequence","125.85","",""
"05/06/2022 16:00:00 - 05/06/2022 17:00:00","BZN|NO5","Without sequence","140.86","",""
"05/06/2022 17:00:00 - 05/06/2022 18:00:00","BZN|NO5","Without sequence","143.54","",""
"05/06/2022 18:00:00 - 05/06/2022 19:00:00","BZN|NO5","Without sequence","145.89","",""
"05/06/2022 19:00:00 - 05/06/2022 20:00:00","BZN|NO5","Without sequence","145.74","",""
"05/06/2022 20:00:00 - 05/06/2022 21:00:00","BZN|NO5","Without sequence","144.95","",""
"05/06/2022 21:00:00 - 05/06/2022 22:00:00","BZN|NO5","Without sequence","144.82","",""
"05/06/2022 22:00:00 - 05/06/2022 23:00:00","BZN|NO5","Without sequence","144.6","",""
"05/06/2022 23:00:00 - 06/06/2022 00:00:00","BZN|NO5","Without sequence","141.63","",""
"06/06/2022 00:00:00 - 06/06/2022 01:00:00","BZN|NO5","Without sequence","103.4","",""
"06/06/2022 01:00:00 - 06/06/2022 02:00:00","BZN|NO5","Without sequence","90.86","",""
"06/06/2022 02:00:00 - 06/06/2022 03:00:00","BZN|NO5","Without sequence","82.07","",""
"06/06/2022 03:00:00 - 06/06/2022 04:00:00","BZN|NO5","Without sequence","88.02","",""
"06/06/2022 04:00:00 - 06/06/2022 05:00:00","BZN|NO5","Without sequence","85.05","",""
"06/06/2022 05:00:00 - 06/06/2022 06:00:00","BZN|NO5","Without sequence","88.08","",""
"06/06/2022 06:00:00 - 06/06/2022 07:00:00","BZN|NO5","Without sequence","90.06","",""
"06/06/2022 07:00:00 - 06/06/2022 08:00:00","BZN|NO5","Without sequence","94.22","",""
"06/06/2022 08:00:00 - 06/06/2022 09:00:00","BZN|NO5","Without sequence","84.05","",""
"06/06/2022 09:00:00 - 06/06/2022 10:00:00","BZN|NO5","Without sequence","57.05","",""
"06/06/2022 10:00:00 - 06/06/2022 11:00:00","BZN|NO5","Without sequence","30.96","",""
"06/06/2022 11:00:00 - 06/06/2022 12:00:00","BZN|NO5","Without sequence","11.33","",""
"06/06/2022 12:00:00 - 06/06/2022 13:00:00","BZN|NO5","Without sequence","5.95","",""
"06/06/2022 13:00:00 - 06/06/2022 14:00:00","BZN|NO5","Without sequence","5.56","",""
"06/06/2022 14:00:00 - 06/06/2022 15:00:00","BZN|NO5","Without sequence","5.7","",""
"06/06/2022 15:00:00 - 06/06/2022 16:00:00","BZN|NO5","Without sequence","9.4","",""
"06/06/2022 16:00:00 - 06/06/2022 17:00:00","BZN|NO5","Without sequence","27.74","",""
"06/06/2022 17:00:00 - 06/06/2022 18:00:00","BZN|NO5","Without sequence","120.73","",""
"06/06/2022 18:00:00 - 06/06/2022 19:00:00","BZN|NO5","Without sequence","137.96","",""
"06/06/2022 19:00:00 - 06/06/2022 20:00:00","BZN|NO5","Without sequence","140.21","",""
"06/06/2022 20:00:00 - 06/06/2022 21:00:00","BZN|NO5","Without sequence","140.25","",""
"06/06/2022 21:00:00 - 06/06/2022 22:00:00","BZN|NO5","Without sequence","140.02","",""
"06/06/2022 22:00:00 - 06/06/2022 23:00:00","BZN|NO5","Without sequence","140.15","",""
"06/06/2022 23:00:00 - 07/06/2022 00:00:00","BZN|NO5","Without sequence","130.16","",""
"07/06/2022 00:00:00 - 07/06/2022 01:00:00","BZN|NO5","Without sequence","121.35","",""
"07/06/2022 01:00:00 - 07/06/2022 02:00:00","BZN|NO5","Without sequence","120.41","",""
"07/06/2022 02:00:00 - 07/06/2022 03:00:00","BZN|NO5","Without sequence","120.08","",""
"07/06/2022 03:00:00 - 07/06/2022 04:00:00","BZN|NO5","Without sequence","120.14","",""
"07/06/2022 04:00:00 - 07/06/2022 05:00:00","BZN|NO5","Without sequence","120.05","",""
"07/06/2022 05:00:00 - 07/06/2022 06:00:00","BZN|NO5","Without sequence","120.28","",""
"07/06/2022 06:00:00 - 07/06/2022 07:00:00","BZN|NO5","Without sequence","142.09","",""
"07/06/2022 07:00:00 - 07/06/2022 08:00:00","BZN|NO5","Without sequence","179.25","",""
"07/06/2022 08:00:00 - 07/06/2022 09:00:00","BZN|NO5","Without sequence","207.69","",""
"07/06/2022 09:00:00 - 07/06/2022 10:00:00","BZN|NO5","Without sequence","204.45","",""
"07/06/2022 10:00:00 - 07/06/2022 11:00:00","BZN|NO5","Without sequence","185.08","",""
"07/06/2022 11:00:00 - 07/06/2022 12:00:00","BZN|NO5","Without sequence","167.97","",""
"07/06/2022 12:00:00 - 07/06/2022 13:00:00","BZN|NO5","Without sequence","164.13","",""
"07/06/2022 13:00:00 - 07/06/2022 14:00:00","BZN|NO5","Without sequence","163.81","",""
"07/06/2022 14:00:00 - 07/06/2022 15:00:00","BZN|NO5","Without sequence","161.54","",""
"07/06/2022 15:00:00 - 07/06/2022 16:00:00","BZN|NO5","Without sequence","160.86","",""
"07/06/2022 16:00:00 - 07/06/2022 17:00:00","BZN|NO5","Without sequence","161.35","",""
"07/06/2022 17:00:00 - 07/06/2022 18:00:00","BZN|NO5","Without sequence","167.97","",""
"07/06/2022 18:00:00 - 07/06/2022 19:00:00","BZN|NO5","Without sequence","179.25","",""
"07/06/2022 19:00:00 - 07/06/2022 20:00:00","BZN|NO5","Without sequence","174.31","",""
"07/06/2022 20:00:00 - 07/06/2022 21:00:00","BZN|NO5","Without sequence","173.9","",""
"07/06/2022 21:00:00 - 07/06/2022 22:00:00","BZN|NO5","Without sequence","172.96","",""
"07/06/2022 22:00:00 - 07/06/2022 23:00:00","BZN|NO5","Without sequence","168.42","",""
"07/06/2022 23:00:00 - 08/06/2022 00:00:00","BZN|NO5","Without sequence","150.66","",""
"08/06/2022 00:00:00 - 08/06/2022 01:00:00","BZN|NO5","Without sequence","121.6","",""
"08/06/2022 01:00:00 - 08/06/2022 02:00:00","BZN|NO5","Without sequence","101.03","",""
"08/06/2022 02:00:00 - 08/06/2022 03:00:00","BZN|NO5","Without sequence","94.55","",""
"08/06/2022 03:00:00 - 08/06/2022 04:00:00","BZN|NO5","Without sequence","86.23","",""
"08/06/2022 04:00:00 - 08/06/2022 05:00:00","BZN|NO5","Without sequence","77.62","",""
"08/06/2022 05:00:00 - 08/06/2022 06:00:00","BZN|NO5","Without sequence","96.64","",""
"08/06/2022 06:00:00 - 08/06/2022 07:00:00","BZN|NO5","Without sequence","138.95","",""
"08/06/2022 07:00:00 - 08/06/2022 08:00:00","BZN|NO5","Without sequence","157.34","",""
"08/06/2022 08:00:00 - 08/06/2022 09:00:00","BZN|NO5","Without sequence","185.05","",""
"08/06/2022 09:00:00 - 08/06/2022 10:00:00","BZN|NO5","Without sequence","198.93","",""
"08/06/2022 10:00:00 - 08/06/2022 11:00:00","BZN|NO5","Without sequence","185.08","",""
"08/06/2022 11:00:00 - 08/06/2022 12:00:00","BZN|NO5","Without sequence","177.89","",""
"08/06/2022 12:00:00 - 08/06/2022 13:00:00","BZN|NO5","Without sequence","174.99","",""
"08/06/2022 13:00:00 - 08/06/2022 14:00:00","BZN|NO5","Without sequence","169.02","",""
"08/06/2022 14:00:00 - 08/06/2022 15:00:00","BZN|NO5","Without sequence","162.53","",""
"08/06/2022 15:00:00 - 08/06/2022 16:00:00","BZN|NO5","Without sequence","144.99","",""
"08/06/2022 16:00:00 - 08/06/2022 17:00:00","BZN|NO5","Without sequence","144.46","",""
"08/06/2022 17:00:00 - 08/06/2022 18:00:00","BZN|NO5","Without sequence","147.35","",""
"08/06/2022 18:00:00 - 08/06/2022 19:00:00","BZN|NO5","Without sequence","147.61","",""
"08/06/2022 19:00:00 - 08/06/2022 20:00:00","BZN|NO5","Without sequence","150.07","",""
"08/06/2022 20:00:00 - 08/06/2022 21:00:00","BZN|NO5","Without sequence","152.62","",""
"08/06/2022 21:00:00 - 08/06/2022 22:00:00","BZN|NO5","Without sequence","149.95","",""
"08/06/2022 22:00:00 - 08/06/2022 23:00:00","BZN|NO5","Without sequence","144.43","",""
"08/06/2022 23:00:00 - 09/06/2022 00:00:00","BZN|NO5","Without sequence","121.86","",""
"09/06/2022 00:00:00 - 09/06/2022 01:00:00","BZN|NO5","Without sequence","128.02","",""
"09/06/2022 01:00:00 - 09/06/2022 02:00:00","BZN|NO5","Without sequence","127.64","",""
"09/06/2022 02:00:00 - 09/06/2022 03:00:00","BZN|NO5","Without sequence","126.15","",""
"09/06/2022 03:00:00 - 09/06/2022 04:00:00","BZN|NO5","Without sequence","125.37","",""
"09/06/2022 04:00:00 - 09/06/2022 05:00:00","BZN|NO5","Without sequence","125.19","",""
"09/06/2022 05:00:00 - 09/06/2022 06:00:00","BZN|NO5","Without sequence","126.99","",""
"09/06/2022 06:00:00 - 09/06/2022 07:00:00","BZN|NO5","Without sequence","135.4","",""
"09/06/2022 07:00:00 - 09/06/2022 08:00:00","BZN|NO5","Without sequence","151.42","",""
"09/06/2022 08:00:00 - 09/06/2022 09:00:00","BZN|NO5","Without sequence","181.05","",""
"09/06/2022 09:00:00 - 09/06/2022 10:00:00","BZN|NO5","Without sequence","186.1","",""
"09/06/2022 10:00:00 - 09/06/2022 11:00:00","BZN|NO5","Without sequence","186.1","",""
"09/06/2022 11:00:00 - 09/06/2022 12:00:00","BZN|NO5","Without sequence","183.55","",""
"09/06/2022 12:00:00 - 09/06/2022 13:00:00","BZN|NO5","Without sequence","177.5","",""
"09/06/2022 13:00:00 - 09/06/2022 14:00:00","BZN|NO5","Without sequence","164.37","",""
"09/06/2022 14:00:00 - 09/06/2022 15:00:00","BZN|NO5","Without sequence","156.82","",""
"09/06/2022 15:00:00 - 09/06/2022 16:00:00","BZN|NO5","Without sequence","154.04","",""
"09/06/2022 16:00:00 - 09/06/2022 17:00:00","BZN|NO5","Without sequence","152.69","",""
"09/06/2022 17:00:00 - 09/06/2022 18:00:00","BZN|NO5","Without sequence","159.77","",""
"09/06/2022 18:00:00 - 09/06/2022 19:00:00","BZN|NO5","Without sequence","172.22","",""
"09/06/2022 19:00:00 - 09/06/2022 20:00:00","BZN|NO5","Without sequence","174.26","",""
"09/06/2022 20:00:00 - 09/06/2022 21:00:00","BZN|NO5","Without sequence","171.77","",""
"09/06/2022 21:00:00 - 09/06/2022 22:00:00","BZN|NO5","Without sequence","165.32","",""
"09/06/2022 22:00:00 - 09/06/2022 23:00:00","BZN|NO5","Without sequence","146.66","",""
"09/06/2022 23:00:00 - 10/06/2022 00:00:00","BZN|NO5","Without sequence","137.26","",""
"10/06/2022 00:00:00 - 10/06/2022 01:00:00","BZN|NO5","Without sequence","132.86","",""
"10/06/2022 01:00:00 - 10/06/2022 02:00:00","BZN|NO5","Without sequence","131.18","",""
"10/06/2022 02:00:00 - 10/06/2022 03:00:00","BZN|NO5","Without sequence","128.37","",""
"10/06/2022 03:00:00 - 10/06/2022 04:00:00","BZN|NO5","Without sequence","124.97","",""
"10/06/2022 04:00:00 - 10/06/2022 05:00:00","BZN|NO5","Without sequence","124.93","",""
"10/06/2022 05:00:00 - 10/06/2022 06:00:00","BZN|NO5","Without sequence","131.39","",""
"10/06/2022 06:00:00 - 10/06/2022 07:00:00","BZN|NO5","Without sequence","134.14","",""
"10/06/2022 07:00:00 - 10/06/2022 08:00:00","BZN|NO5","Without sequence","147.49","",""
"10/06/2022 08:00:00 - 10/06/2022 09:00:00","BZN|NO5","Without sequence","174.29","",""
"10/06/2022 09:00:00 - 10/06/2022 10:00:00","BZN|NO5","Without sequence","174.24","",""
"10/06/2022 10:00:00 - 10/06/2022 11:00:00","BZN|NO5","Without sequence","169.73","",""
"10/06/2022 11:00:00 - 10/06/2022 12:00:00","BZN|NO5","Without sequence","159.09","",""
"10/06/2022 12:00:00 - 10/06/2022 13:00:00","BZN|NO5","Without sequence","153.2","",""
"10/06/2022 13:00:00 - 10/06/2022 14:00:00","BZN|NO5","Without sequence","143.45","",""
"10/06/2022 14:00:00 - 10/06/2022 15:00:00","BZN|NO5","Without sequence","139.33","",""
"10/06/2022 15:00:00 - 10/06/2022 16:00:00","BZN|NO5","Without sequence","134.06","",""
"10/06/2022 16:00:00 - 10/06/2022 17:00:00","BZN|NO5","Without sequence","132.87","",""
"10/06/2022 17:00:00 - 10/06/2022 18:00:00","BZN|NO5","Without sequence","133.8","",""
"10/06/2022 18:00:00 - 10/06/2022 19:00:00","BZN|NO5","Without sequence","133.52","",""
"10/06/2022 19:00:00 - 10/06/2022 20:00:00","BZN|NO5","Without sequence","133.27","",""
"10/06/2022 20:00:00 - 10/06/2022 21:00:00","BZN|NO5","Without sequence","133.08","",""
"10/06/2022 21:00:00 - 10/06/2022 22:00:00","BZN|NO5","Without sequence","134.76","",""
"10/06/2022 22:00:00 - 10/06/2022 23:00:00","BZN|NO5","Without sequence","134.76","",""
"10/06/2022 23:00:00 - 11/06/2022 00:00:00","BZN|NO5","Without sequence","133.15","",""
"11/06/2022 00:00:00 - 11/06/2022 01:00:00","BZN|NO5","Without sequence","130.15","",""
"11/06/2022 01:00:00 - 11/06/2022 02:00:00","BZN|NO5","Without sequence","127.02","",""
"11/06/2022 02:00:00 - 11/06/2022 03:00:00","BZN|NO5","Without sequence","122.06","",""
"11/06/2022 03:00:00 - 11/06/2022 04:00:00","BZN|NO5","Without sequence","120.88","",""
"11/06/2022 04:00:00 - 11/06/2022 05:00:00","BZN|NO5","Without sequence","120.42","",""
"11/06/2022 05:00:00 - 11/06/2022 06:00:00","BZN|NO5","Without sequence","120.65","",""
"11/06/2022 06:00:00 - 11/06/2022 07:00:00","BZN|NO5","Without sequence","131.09","",""
"11/06/2022 07:00:00 - 11/06/2022 08:00:00","BZN|NO5","Without sequence","131.77","",""
"11/06/2022 08:00:00 - 11/06/2022 09:00:00","BZN|NO5","Without sequence","132.17","",""
"11/06/2022 09:00:00 - 11/06/2022 10:00:00","BZN|NO5","Without sequence","125.16","",""
"11/06/2022 10:00:00 - 11/06/2022 11:00:00","BZN|NO5","Without sequence","82.86","",""
"11/06/2022 11:00:00 - 11/06/2022 12:00:00","BZN|NO5","Without sequence","74.59","",""
"11/06/2022 12:00:00 - 11/06/2022 13:00:00","BZN|NO5","Without sequence","64.49","",""
"11/06/2022 13:00:00 - 11/06/2022 14:00:00","BZN|NO5","Without sequence","49.58","",""
